,USA,RUS,JPN,IND,CHN,COL,MEX,BRA,UKR,PER,SWE,ITA,ESP,NLD,CHL,DEU,MYS,CAN,GBR,FRA,BEL,AUS,PAK,DNK,NZL,FIN,ALB,GNB,BOL,CPV,LKA,CYP,PAN,KEN,MKD,MUS,BTN,CHE,ROU,YEM,ERI,BDI,VNM,BRN,PHL,BWA,TTO,LBY,EST,ECU,ISR,BGD,COG,MNG,NAM,KWT,CIV,STP,TUN,MDG,MAR,SMR,BLR,TZA,ETH,HRV,TUR,LIE,OMN,NER,BFA,MCO,TGO,CUB,NPL,KAZ,SRB,KNA,DMA,IRL,CMR,PRT,NGA,LUX,TLS,MWI,JOR,LTU,BHR,MNE,TCD,AGO,SYR,GTM,NIC,ARM,SWZ,UZB,COD,HTI,ZAF,MDV,CAF,MLI,PNG,BEN,GUY,KGZ,GEO,BHS,ZWE,SEN,ARE,LAO,VCT,SSD,SLV,JAM,LCA,GIN,AZE,SUR,FJI,MMR,SYC,ATG,LBR,GRD,QAT,AUT,VEN,CZE,ARG,UGA,KOR,ISL,GRC,BLZ,MRT,EGY,LBN,GHA,RWA,SLE,GAB,IRQ,AFG,MDA,PRY,MLT,MOZ,AND,SVK,NOR,GMB,CRI,IRN,IDN,SGP,BIH,DOM,THA,DJI,HUN,BRB,SOM,LVA,GNQ,SVN,SDN,ZMB,TWN,BGR,SAU,HND,DZA,POL,URY,KHM
2021-05-02,32500841,4768476,604644,19925517,102530,2893655,2348873,14762684,2137959,1810998,973604,4044762,3524077,1534264,1210920,3432676,415012,1241406,4435831,5713420,995562,29838,834146,253607,2622,87228,131238,3736,306527,24368,111753,67448,365104,160422,152685,1211,1111,659974,1057655,6341,3671,4038,2962,227,1054983,46934,11313,177871,122685,387299,838554,761943,10678,39381,48654,276586,46114,2310,311743,37630,511856,5066,361063,509,258384,335173,4875388,3033,195807,5251,13319,2457,13010,108693,336030,381078,691920,45,174,249838,72250,837277,165153,67205,2444,34096,712901,249680,179297,97619,4828,26993,22898,228684,6898,216863,18458,91643,29965,13094,1584064,30745,6411,13915,11206,7821,13518,96060,312445,10519,38281,40433,523795,933,1882,10583,69198,45867,4560,22304,321380,10489,119,142838,6106,1232,2099,160,206948,622110,200067,1634114,3005259,41905,123728,6472,346422,12668,18448,229635,528208,92601,25253,4062,23075,1074930,60122,251335,282543,30319,69984,13282,756249,113469,5901,250991,2534855,1677274,61218,198461,267455,68984,11157,782892,3866,13915,119750,7694,241672,33944,91693,1137,405194,419348,213167,122522,2803233,202492,14520
2021-05-03,32549612,4776844,609108,20282833,102549,2905254,2349900,14801673,2140838,1814127,973604,4050708,3540430,1543494,1215815,3438186,417512,1252391,4437505,5717187,996896,29850,837523,254368,2623,87345,131276,3736,308984,24548,113676,67506,365299,160559,152747,1211,1119,663952,1058337,6363,3673,4046,2985,227,1062225,47851,11471,178335,122943,388046,838621,763682,11016,40396,48654,277832,46154,2310,312747,37751,511912,5067,361897,509,258813,335522,4900121,3034,196900,5261,13324,2465,13010,109625,343418,383164,693169,45,174,250290,72250,837457,165199,67495,2524,34099,714173,250337,180462,97718,4828,27133,22977,228871,6898,217008,18460,92006,30004,13094,1584961,31330,6411,13937,11262,7884,13564,96337,312954,10576,38293,40464,525567,966,1882,10602,69727,46039,4560,22333,321798,10543,121,142842,6270,1232,2099,160,207592,623201,200931,1634619,3021179,41973,124269,6483,348568,12674,18476,230713,528457,92683,25311,4062,23201,1079998,60300,251378,284453,30354,70000,13295,756876,113952,5901,256676,2555587,1682004,61235,198461,267681,71025,11201,784111,3881,13915,119953,7694,241883,33944,91722,1145,405825,420301,214475,122717,2805756,204120,15361
2021-05-04,32590411,4784497,613298,20664979,102560,2919805,2352964,14871208,2143427,1818689,988554,4059821,3544945,1551248,1219064,3462297,420632,1259137,4439489,5741564,999627,29865,837523,255178,2629,87529,131327,3737,308984,24742,115590,67987,365619,160904,152814,1214,1135,665585,1059331,6390,3681,4052,2995,228,1067892,47851,11706,178672,123344,391242,838697,765596,11016,41524,48654,279085,46173,2311,314152,37989,512285,5071,362594,509,259354,336918,4929118,3041,197802,5286,13339,2468,13037,110644,351005,385491,694473,45,174,250672,72250,837715,165215,67642,2653,34123,715703,251450,181880,97813,4835,27284,23051,230095,6989,217407,18461,92320,30071,13135,1586148,31931,6521,13969,11273,7884,13656,96561,313742,10576,38327,40492,527266,1026,1882,10613,69727,46087,4573,22368,322761,10623,121,142858,6352,1232,2110,160,208232,624595,201807,1636836,3047417,42032,124945,6491,349936,12675,18503,231803,529205,92740,25351,4068,23201,1086141,60563,251504,286667,30381,70031,13316,757806,114436,5914,257980,2575737,1686373,61252,199463,268070,72788,11247,784837,3884,14121,120378,7694,242777,33944,91804,1153,406192,421300,215833,122999,2808052,206946,16299
2021-05-05,32636115,4792354,617358,21077410,102571,2934611,2355985,14947580,2146121,1818689,995595,4070400,3551262,1558549,1222949,3484755,424376,1266916,4441644,5767568,1003746,29884,841636,255181,2633,87798,131419,3738,310572,25159,117529,68496,365975,161393,153137,1216,1144,667380,1060895,6414,3707,4069,3030,228,1073555,47851,12105,178927,123781,393048,838767,767338,11016,41524,49323,280536,46231,2314,315600,38116,512656,5076,363732,509,260139,339412,4955594,3046,198572,5286,13345,2471,13068,111654,359610,388111,695875,45,174,251087,72250,838102,165273,67850,2786,34143,716923,252699,183330,97930,4847,27529,23121,231289,6989,217900,18467,92724,30130,13149,1588221,32665,6521,13998,11273,7884,13829,96958,315913,10576,38357,40544,529220,1072,1882,10613,69997,46194,4585,22468,323841,10696,125,142874,6708,1232,2110,160,208877,626239,202578,1639248,3071496,42102,125519,6497,352027,12680,18542,232905,530217,92828,25421,4068,23201,1091954,60797,251820,288974,30411,70052,13340,758896,114905,5914,260535,2591609,1691658,61268,199882,268561,74900,11268,785967,3915,14121,120736,7694,243719,34082,91849,1160,407827,422316,216964,123272,2811951,209867,16971
2021-05-06,32683070,4799872,621728,21491598,102586,2951101,2358831,15019870,2152280,1824457,1002121,4082198,3559222,1565352,1229248,3502672,427927,1275006,4444262,5789281,1007264,29893,850131,257181,2634,88078,131510,3738,314190,25526,119424,69058,366364,162098,153461,1216,1161,669067,1062527,6426,3734,4093,3090,228,1080172,48417,12396,179193,124147,395327,838828,769160,11016,43201,49460,281772,46315,2317,317010,38337,513016,5079,364951,509,260802,341052,4977982,3050,199344,5286,13353,2475,13068,112714,368580,391052,697241,45,174,251474,74946,838475,165301,68020,2870,34151,717930,254091,184697,98042,4854,27921,23191,232439,6989,218325,18473,93176,30201,13164,1590370,33368,6674,14029,11630,7884,13957,97278,317719,10711,38398,40578,530944,1177,1889,10620,69997,46338,4607,22505,324685,10816,129,142874,7192,1232,2113,160,209470,627484,204057,1641120,3095582,42152,126044,6500,355445,12682,18576,234015,531234,92828,25486,4068,23201,1098187,61162,252153,291540,30420,70108,13363,759611,115411,5925,263094,2610018,1697305,61286,200353,269184,76811,11307,787647,3929,14368,121509,7694,244556,34461,91946,1173,408372,423406,217595,123473,2818378,213449,17621
2021-05-07,32731177,4808133,627778,21892676,102596,2968626,2361874,15096714,2160809,1824457,1007792,4092747,3567408,1572861,1235778,3517762,432425,1282734,4446752,5808420,1010987,29906,854240,258204,2634,88332,131577,3739,314190,25837,121338,69518,366762,162666,153694,1226,1190,670613,1063949,6446,3742,4132,3137,229,1087885,48417,12720,179697,124529,396888,838858,770842,11147,44016,49552,282981,46344,2317,318236,38641,513314,5079,366305,509,261580,342487,4998089,3054,199344,5310,13353,2477,13106,113876,377603,393639,698518,45,174,251904,74946,838852,165340,68153,2965,34158,718632,255384,186403,98142,4862,28201,23256,233696,6989,218681,18474,93597,30240,13164,1592626,34134,6674,14059,11630,7884,14073,97663,319266,10773,38403,40621,532710,1205,1895,10637,70255,46428,4607,22553,325407,10933,129,142903,7675,1232,2113,160,210070,628817,205181,1642696,3118134,42224,126745,6506,358116,12686,18613,235140,531834,92856,25539,4068,23311,1103950,61455,252413,294233,30432,70138,13390,760362,115818,5925,265486,2627094,1703632,61311,200693,269958,78855,11319,789188,3931,14368,122545,7694,245159,34461,92004,1178,409495,424445,218330,123692,2824425,216146,18179
2021-05-08,32765696,4816331,635016,22296081,102613,2985536,2364617,15158475,2169650,1845056,1007792,4102921,3567408,1580300,1241976,3530887,436944,1288676,4448808,5829199,1014351,29922,858026,258881,2642,88561,131666,3739,317547,26111,123234,69842,367270,163238,153891,1240,1202,670613,1065254,6462,3742,4149,3245,230,1094849,48417,13122,179697,124901,398921,838886,772127,11147,44820,49893,284076,46385,2318,319512,38874,513628,5079,367674,509,262217,343829,5016141,3057,199344,5313,13377,2479,13106,114912,385890,396130,698518,45,175,252303,74946,839258,165370,68153,3111,34166,719233,256906,187905,98237,4874,28477,23319,234883,6989,219092,18477,93978,30285,13164,1592626,34724,6674,14082,11630,7884,14203,98079,320830,10773,38414,40665,534445,1233,1912,10637,70255,46588,4654,22602,326056,11020,136,142934,8069,1232,2113,160,210603,630050,206549,1644335,3136158,42308,127309,6506,360577,12686,18636,236272,532269,92856,25586,4068,23432,1108558,61755,252604,296306,30438,70166,13406,761194,116134,5925,265486,2640670,1709762,61331,200693,270600,81274,11335,790564,3933,14415,123331,7694,245793,34461,92057,1183,409961,425442,219288,123900,2829196,218800,18717
2021-05-09,32787796,4824621,641500,22662575,102625,3002758,2365792,15191195,2175151,1850290,1007792,4111210,3567408,1586868,1247469,3530887,440677,1294120,4450578,5838327,1016609,29931,861473,259755,2644,88723,131723,3741,317547,26441,125906,70239,367656,163554,154026,1246,1221,670613,1066111,6482,3742,4177,3412,230,1101990,48417,13355,179970,125126,400296,838894,773513,11147,45459,50070,285068,46442,2318,320813,39012,513864,5079,368888,509,262702,344494,5031332,3060,201350,5319,13379,2479,13154,115981,394667,398272,700408,45,175,252809,74946,839582,165419,68153,3227,34171,719233,257827,189356,98303,4877,28740,23379,235098,6989,219270,18480,94397,30323,13164,1596595,35815,6674,14108,11630,7884,14362,98400,321919,10773,38419,40692,536017,1302,1912,10637,70380,46708,4654,22633,326716,11112,139,142947,8297,1231,2114,160,210992,631076,207870,1645061,3147740,42355,127772,6506,362004,12686,18667,237410,532839,92951,25652,4068,23432,1112725,61842,252749,297789,30447,70212,13423,761546,116365,5929,265486,2654811,1713684,61359,200693,271548,83375,11335,791709,3942,14415,123963,7694,246082,34461,92092,1184,410202,426384,219288,124104,2833052,220683,19237
2021-05-10,32822948,4832959,646440,22992517,102643,3015301,2366496,15227496,2178095,1850290,1007792,4116287,3581392,1592742,1252808,3538208,444484,1302993,4452956,5841626,1017876,29938,864557,260687,2644,88866,131753,3741,318610,26578,128530,70508,367908,163620,154051,1256,1241,674296,1066731,6485,3754,4200,3489,230,1108826,49041,13454,180226,125337,402060,838957,775027,11343,45936,50209,286046,46443,2318,321837,39162,513922,5083,369767,509,263120,344747,5044936,3064,202137,5322,13382,2481,13167,117097,403794,398295,701326,45,175,253189,74946,839740,165468,68431,3353,34180,720998,258623,191018,98365,4882,28875,23439,235304,6989,219353,18482,94759,30350,13164,1597724,37019,6674,14115,12086,7884,14442,98654,322468,10908,38433,40714,537524,1327,1922,10641,70380,46782,4690,22633,327087,11213,140,142963,8507,1237,2117,160,211389,631896,209162,1645448,3165121,42384,128283,6519,363904,12700,18691,238560,533141,93011,25714,4089,23565,1117627,62063,252798,299684,30458,70283,13429,762257,117022,5929,271478,2673219,1718575,61378,201217,272108,85005,11355,792386,3946,14415,124301,7694,246231,34889,92112,1199,411280,427370,220185,124288,2835083,222870,19743
2021-05-11,32857009,4840948,652675,23340938,102660,3031726,2368393,15297602,2180429,1853370,1021604,4123230,3586333,1598280,1256546,3557904,448457,1308541,4455446,5861417,1020332,29946,867438,261613,2643,88990,131803,3741,320209,26709,131098,70784,368368,163976,154222,1257,1247,675671,1067887,6492,3818,4208,3571,230,1113547,49041,13802,180692,125696,402595,839000,776257,11343,46448,50301,287199,46484,2320,322998,39351,514164,5083,370509,509,263672,345623,5059433,3068,202713,5324,13384,2486,13167,118168,413111,401892,702451,45,175,253567,74946,840008,165515,68552,3493,34183,721853,259862,192750,98449,4888,29146,23490,236266,7086,219596,18487,95072,30392,13179,1599272,38520,6674,14133,12493,7995,14531,99033,324256,10908,38448,40729,539138,1362,1922,10641,70380,46821,4700,22719,327601,11306,152,142974,8696,1238,2118,160,211732,632766,210116,1646981,3191097,42427,128918,6522,367076,12704,18691,239740,533685,93011,25773,4089,23565,1122914,62403,252949,302061,30464,70267,13447,763041,117495,5934,273714,2691352,1723596,61403,201512,272809,86924,11369,792879,3950,14486,124960,7694,246725,34889,92152,1210,412157,428369,222118,124483,2838180,225847,20223
2021-05-12,32893202,4849044,659726,23703665,102671,3048719,2371483,15373850,2185088,1865639,1027934,4131078,3592751,1604659,1260448,3564494,453222,1315211,4457742,5882915,1023583,29955,870703,262859,2644,89270,131845,3741,322578,27029,133527,71174,368930,164386,154372,1266,1257,677210,1068817,6498,3822,4233,3658,231,1118359,49041,14417,180945,126064,404632,839030,777397,11343,47033,50515,288184,46516,2320,324103,39510,514432,5086,371405,509,264367,347094,5072462,3069,202713,5325,13387,2487,13210,119375,422349,404348,703497,45,175,254013,74946,840493,165559,68748,3626,34183,721853,261128,194289,98546,4891,29405,23543,237682,7086,219950,18492,95467,30429,13227,1602031,40092,6866,14149,12997,7995,14659,99316,325665,10966,38466,40762,540646,1417,1926,10641,70915,46922,4725,22719,328159,11427,161,142997,8873,1240,2118,161,212124,633960,210948,1648667,3215572,42487,129633,6526,369554,12707,18745,240927,534388,93125,25846,4089,23734,1127580,62718,253173,304889,30469,70287,13470,763714,117995,5934,276887,2707761,1728204,61419,201796,273497,88907,11389,793784,3957,14486,125689,7694,247449,34889,92211,1231,412814,429389,222992,124682,2842339,228102,20695
2021-05-13,32931731,4857303,666600,24046809,102681,3067879,2375115,15453880,2192022,1865639,1027934,4139160,3598452,1610699,1266601,3578125,458077,1321104,4460405,5902376,1026473,29957,873220,264214,2645,89532,131890,3743,324868,27386,135796,71434,369455,164720,154494,1274,1263,677210,1069770,6507,3822,4261,3740,232,1124724,49041,14814,181179,126364,405783,839059,778687,11343,47548,50733,289243,46520,2320,324823,39759,514670,5087,372242,509,264960,348158,5083996,3070,202713,5326,13387,2490,13238,120561,431191,407024,703497,45,178,254450,74946,840929,165612,68748,3879,34200,722754,262335,196105,98619,4895,29695,23595,238787,7086,220217,18497,95826,30478,13255,1605252,41308,6866,14149,13242,7995,14845,99645,326441,11024,38491,40790,542158,1482,1928,10641,70915,47020,4725,22719,328668,11572,165,143004,9081,1240,2125,161,212423,634893,211838,1649947,3242103,42578,130380,6526,371693,12709,18767,242120,534968,93159,25934,4096,23734,1132092,63045,253386,307457,30473,70315,13470,764321,118315,5934,279926,2722007,1731652,61453,202003,274319,93794,11389,795200,3959,14486,126378,7694,248046,34889,92262,1256,413320,430505,222992,124889,2845762,231901,21141
2021-05-14,32973594,4866641,672862,24372907,102696,3084460,2377995,15531794,2199708,1879049,1037126,4146722,3604799,1616234,1273516,3588502,462190,1327839,4462603,5909419,1028104,29964,874751,265165,2645,89686,131939,3745,327224,27672,138085,71647,370043,165112,154524,1277,1276,679510,1070605,6523,3822,4282,3816,232,1131467,49656,15379,181179,126642,407002,839079,779535,11343,48101,50733,290006,46535,2324,325280,39888,514705,5087,373351,509,265413,349084,5095390,3071,202713,5326,13394,2490,13244,121838,439658,409659,705185,45,178,254870,74946,841379,165661,68922,4118,34200,722754,263475,197474,98703,4897,30030,23645,240170,7086,220447,18511,96117,30511,13268,1608393,42775,6866,14163,13707,7995,14988,99845,327831,11024,38535,40806,543610,1498,1932,10651,70915,47150,4788,22746,328994,11707,166,143035,9251,1240,2125,161,212667,635780,212998,1651178,3269466,42674,131061,6537,373881,12714,18781,243317,534968,93243,26033,4103,23799,1134859,63355,253567,309638,30474,70361,13510,764881,118740,5940,282741,2732152,1734285,61505,202143,275378,96050,11402,796390,3961,14486,127053,7694,248520,34889,92356,1290,413838,431432,223922,125059,2849014,235206,21499
2021-05-15,33003204,4875308,679279,24684077,102717,3103333,2380690,15599145,2206627,1879049,1037126,4153374,3604799,1620702,1280252,3595872,466330,1332229,4464663,5925104,1030071,29975,877130,266240,2646,89878,131978,3746,329733,27951,140471,71818,370533,165379,154636,1280,1279,679510,1071334,6538,3844,4290,4112,232,1138187,49656,15899,181179,126922,409520,839118,779796,11343,48642,50949,290801,46535,2327,325832,40005,514817,5087,374714,509,265832,349910,5106862,3074,202713,5330,13395,2493,13265,123221,447704,412236,705890,45,178,255331,74946,841848,165702,68922,4279,34210,722754,264724,199093,98778,4901,30354,23693,241117,7086,220729,18519,96368,30546,13353,1611143,43782,6866,14176,13707,7995,15168,100249,329407,11024,38554,40828,544931,1570,1932,10652,71330,47233,4818,22746,329371,11828,166,143059,9440,1241,2128,161,212927,636424,212998,1652238,3290935,42674,131671,6537,375831,12714,18806,244520,535446,93243,26099,4103,23799,1136917,63412,253736,311746,30478,70410,13510,765492,119052,5940,282741,2739875,1736670,61536,202143,276272,99145,11414,797429,3965,14486,127597,7694,249014,34889,92409,1475,414041,432269,225964,125194,2851911,238079,21834
2021-05-16,33020645,4883734,684535,24965463,102746,3118426,2381923,15636709,2210375,1889052,1037126,4159122,3604799,1625151,1286548,3602939,470110,1336374,4466589,5939130,1031923,29978,880362,267204,2651,90105,132015,3746,332567,28168,142746,71975,370877,165465,154698,1282,1286,679510,1071899,6543,3844,4329,4212,232,1143963,49656,16255,181410,127053,410129,839119,780159,11343,49175,51218,291629,46656,2327,326572,40141,514944,5087,376341,509,266264,350390,5117374,3077,205511,5333,13397,2493,13275,124454,455020,414325,706458,45,178,255706,74946,842182,165709,68922,4458,34214,724154,265536,200977,98852,4904,30637,23738,241369,7086,220860,18520,96670,30562,13393,1613728,44523,6866,14190,13707,7995,15271,100473,330375,11024,38560,40850,546182,1591,1937,10652,71479,47319,4818,22746,329843,11950,172,143065,9661,1241,2128,161,213183,637097,215301,1652840,3307285,42779,132290,6537,377090,12714,18828,245721,535753,93243,26141,4107,23799,1139373,63484,253845,313527,30480,70442,13510,765867,119299,5940,282741,2751166,1739750,61585,202143,277188,101447,11434,798147,3967,14486,127978,7694,249310,34889,92436,1682,414192,433094,226719,125311,2854079,240512,22184
2021-05-17,33048416,4892938,688212,25228996,102769,3131410,2382745,15672307,2212635,1889052,1037126,4162576,3615860,1627997,1292096,3608320,474556,1342824,4468582,5942481,1032895,29983,882928,268040,2653,90249,132032,3746,334824,28281,145202,72140,371145,165537,154725,1287,1296,682160,1072291,6568,3868,4347,4359,232,1149925,50800,16549,181714,127206,410870,839159,780857,11343,49524,51390,292490,46661,2330,327473,40204,515023,5087,377532,509,266646,350506,5127548,3080,206297,5339,13397,2494,13279,125511,464218,414345,707033,45,178,256085,74946,842381,165778,69190,4589,34216,725258,266063,202556,98898,4904,30787,23788,241528,7086,220927,18523,96893,30609,13460,1615485,45956,6866,14194,13707,7995,15352,100732,330879,11225,38572,40872,547411,1638,1937,10652,71479,47396,4818,22830,330269,12107,174,143097,9741,1251,2129,161,213485,637573,216415,1653099,3335965,42859,132818,6548,378485,12742,18858,246909,535954,93333,26215,4107,23909,1142925,63598,253954,315547,30484,70463,13555,766253,119500,5957,288626,2765485,1744045,61613,202490,277919,111082,11434,798573,3968,14486,128125,7694,249424,34889,92460,2017,414869,433980,227516,125485,2855190,242906,22544
