,School,Cases,City,State,Date
891,University of Montana,480,Missoula,Montana,12-27-2020
892,University of Montana Western,101,Dillon,Montana,12-27-2020
893,Chadron State College,141,Chadron,Nebraska,12-27-2020
894,"Concordia University, Nebraska",132,Seward,Nebraska,12-27-2020
895,Creighton University,760,Omaha,Nebraska,12-27-2020
896,Doane University,168,Crete,Nebraska,12-27-2020
897,Hastings College,103,Hastings,Nebraska,12-27-2020
898,Midland University,139,Fremont,Nebraska,12-27-2020
899,Nebraska Wesleyan University,381,Lincoln,Nebraska,12-27-2020
900,Peru State College,135,Peru,Nebraska,12-27-2020
901,Southeast Community College,402,Lincoln,Nebraska,12-27-2020
902,University of Nebraska Medical Center*,247,Omaha,Nebraska,12-27-2020
903,University of Nebraska at Kearney,433,Kearney,Nebraska,12-27-2020
904,University of Nebraska at Omaha,518,Omaha,Nebraska,12-27-2020
905,University of Nebraska-Lincoln,"1,935",Lincoln,Nebraska,12-27-2020
906,Wayne State College,263,Wayne,Nebraska,12-27-2020
907,College of Southern Nevada,240,Las Vegas,Nevada,12-27-2020
908,Great Basin College,26,Elko,Nevada,12-27-2020
909,Nevada State College,38,Henderson,Nevada,12-27-2020
910,Truckee Meadows Community College,43,Reno,Nevada,12-27-2020
911,"University of Nevada, Las Vegas",507,Las Vegas,Nevada,12-27-2020
912,"University of Nevada, Reno","1,209",Reno,Nevada,12-27-2020
913,Western Nevada College,49,Carson City,Nevada,12-27-2020
914,Colby-Sawyer College,10,New London,New Hampshire,12-27-2020
915,Dartmouth College,58,Hanover,New Hampshire,12-27-2020
916,Franklin Pierce University,22,Rindge,New Hampshire,12-27-2020
917,Great Bay Community College,3,Portsmouth,New Hampshire,12-27-2020
918,Keene State College,46,Keene,New Hampshire,12-27-2020
919,Lakes Region Community College,3,Laconia,New Hampshire,12-27-2020
920,NHTI-Concord's Community College,3,Concord,New Hampshire,12-27-2020
921,Nashua Community College,3,Nashua,New Hampshire,12-27-2020
922,New England College,31,Henniker,New Hampshire,12-27-2020
923,Plymouth State University‡,79,Plymouth,New Hampshire,12-27-2020
924,Rivier University,13,Nashua,New Hampshire,12-27-2020
925,Saint Anselm College,53,Manchester,New Hampshire,12-27-2020
926,University of New Hampshire,620,Durham,New Hampshire,12-27-2020
927,White Mountains Community College,3,Berlin,New Hampshire,12-27-2020
928,Berkeley College New Jersey campuses,21,Woodland Park,New Jersey,12-27-2020
929,Bloomfield College,34,Bloomfield,New Jersey,12-27-2020
930,Caldwell University,13,Caldwell,New Jersey,12-27-2020
931,Centenary University,22,Hackettstown,New Jersey,12-27-2020
932,College of Saint Elizabeth,18,Morristown,New Jersey,12-27-2020
933,Drew University,5,Madison,New Jersey,12-27-2020
934,Fairleigh Dickinson University,16,Teaneck,New Jersey,12-27-2020
935,Fairleigh Dickinson University Florham,16,Madison,New Jersey,12-27-2020
936,Felician University,21,Lodi,New Jersey,12-27-2020
937,Georgian Court University,64,Lakewood,New Jersey,12-27-2020
938,Kean University,101,Union,New Jersey,12-27-2020
939,Monmouth University,514,West Long Branch,New Jersey,12-27-2020
940,Montclair State University,186,Montclair,New Jersey,12-27-2020
941,New Jersey City University,31,Jersey City,New Jersey,12-27-2020
942,New Jersey Institute of Technology,79,Newark,New Jersey,12-27-2020
943,Princeton University,161,Princeton,New Jersey,12-27-2020
944,Ramapo College of New Jersey,53,Mahwah,New Jersey,12-27-2020
945,Rider University,78,Lawrenceville,New Jersey,12-27-2020
946,Rowan University,953,Glassboro,New Jersey,12-27-2020
947,Rutgers University,530,New Brunswick,New Jersey,12-27-2020
948,Rutgers University-Camden,47,Camden,New Jersey,12-27-2020
949,Rutgers University-Newark,49,Newark,New Jersey,12-27-2020
950,Saint Peter's University,15,Jersey City,New Jersey,12-27-2020
951,Seton Hall University,185,South Orange,New Jersey,12-27-2020
952,Stevens Institute of Technology,102,Hoboken,New Jersey,12-27-2020
953,Stockton University,258,Galloway,New Jersey,12-27-2020
954,The College of New Jersey,11,Ewing,New Jersey,12-27-2020
955,William Paterson University,77,Wayne,New Jersey,12-27-2020
956,Eastern New Mexico University,24,Portales,New Mexico,12-27-2020
957,Institute of American Indian Arts,1,Santa Fe,New Mexico,12-27-2020
958,Navajo Technical University,21,Crownpoint,New Mexico,12-27-2020
959,New Mexico Highlands University,21,Las Vegas,New Mexico,12-27-2020
960,New Mexico Institute of Mining and Technology,23,Socorro,New Mexico,12-27-2020
961,New Mexico Military Institute,110,Roswell,New Mexico,12-27-2020
962,New Mexico State University,371,Las Cruces,New Mexico,12-27-2020
963,Northern New Mexico College,1,Española,New Mexico,12-27-2020
964,San Juan College,28,Farmington,New Mexico,12-27-2020
965,Santa Fe Community College,25,Santa Fe,New Mexico,12-27-2020
966,University of New Mexico*,349,Albuquerque,New Mexico,12-27-2020
967,Western New Mexico University,50,Silver City,New Mexico,12-27-2020
968,ASA College,10,New York City,New York,12-27-2020
969,Adelphi University,60,Garden City,New York,12-27-2020
970,Adirondack Community College,8,Queensbury,New York,12-27-2020
971,Albany College of Pharmacy and Health Sciences*,21,Albany,New York,12-27-2020
972,Albany Medical College,10,Albany,New York,12-27-2020
973,Albert Einstein College of Medicine,47,New York City,New York,12-27-2020
974,Alfred University,31,Alfred,New York,12-27-2020
975,Bank Street College of Education,5,New York City,New York,12-27-2020
976,Bard College,2,Annadale-on-Hudson,New York,12-27-2020
977,Barnard College‡,11,New York City,New York,12-27-2020
978,Berkeley College New York campuses,7,New York City,New York,12-27-2020
979,Bryant & Stratton College,4,Syracuse,New York,12-27-2020
980,Bryant & Stratton College-Albany,24,Albany,New York,12-27-2020
981,Bryant & Stratton College-Amherst,4,Getzville,New York,12-27-2020
982,Bryant & Stratton College-Buffalo,8,Buffalo,New York,12-27-2020
983,Bryant & Stratton College-Greece,2,Rochester,New York,12-27-2020
984,Bryant & Stratton College-Henrietta,1,Rochester,New York,12-27-2020
985,Bryant & Stratton College-Southtowns,8,Orchard Park,New York,12-27-2020
986,Bryant & Stratton College-Syracuse North,2,Liverpool,New York,12-27-2020
987,CUNY Baruch College,33,New York City,New York,12-27-2020
988,CUNY Borough of Manhattan Community College,28,New York City,New York,12-27-2020
989,CUNY Bronx Community College,14,New York City,New York,12-27-2020
990,CUNY Brooklyn College,26,New York City,New York,12-27-2020
991,CUNY City College of New York,30,New York City,New York,12-27-2020
992,CUNY College of Staten Island,29,New York City,New York,12-27-2020
993,CUNY Guttman Community College,1,New York City,New York,12-27-2020
994,CUNY Hostos Community College,6,New York City,New York,12-27-2020
995,CUNY Hunter College,63,New York City,New York,12-27-2020
996,CUNY John Jay College of Criminal Justice,8,New York City,New York,12-27-2020
997,CUNY Kingsborough Community College,12,New York City,New York,12-27-2020
998,CUNY LaGuardia Community College,40,New York City,New York,12-27-2020
999,CUNY Lehman College,22,New York City,New York,12-27-2020
1000,CUNY Medgar Evers College,4,New York City,New York,12-27-2020
1001,CUNY New York City College of Technology,15,New York City,New York,12-27-2020
1002,CUNY Queens College,25,New York City,New York,12-27-2020
1003,CUNY Queensborough Community College,9,New York City,New York,12-27-2020
1004,CUNY School of Law,2,New York City,New York,12-27-2020
1005,CUNY York College,39,New York City,New York,12-27-2020
1006,Canisius College,142,Buffalo,New York,12-27-2020
1007,Cayuga County Community College,14,Auburn,New York,12-27-2020
1008,Cazenovia College,12,Cazenovia,New York,12-27-2020
1009,Clarkson University,21,Potsdam,New York,12-27-2020
1010,Clinton Community College,1,Plattsburgh,New York,12-27-2020
1011,Colgate University,54,Hamilton,New York,12-27-2020
1012,College of Mount Saint Vincent,44,New York City,New York,12-27-2020
1013,Columbia University,285,New York City,New York,12-27-2020
1014,Columbia-Greene Community College,8,Hudson,New York,12-27-2020
1015,Concordia College New York,29,Bronxville,New York,12-27-2020
1016,Cornell University,308,Ithaca,New York,12-27-2020
1017,Culinary Institute of America,17,Hyde Park,New York,12-27-2020
1018,D'Youville College,27,Buffalo,New York,12-27-2020
1019,Daemen College,46,Amherst,New York,12-27-2020
1020,Dominican College,31,Orangeburg,New York,12-27-2020
1021,Dutchess Community College,23,Poughkeepsie,New York,12-27-2020
1022,Elim Bible Institute and College,38,Lima,New York,12-27-2020
1023,Elmira College,172,Elmira,New York,12-27-2020
1024,Erie Community College,47,Buffalo,New York,12-27-2020
1025,Farmingdale State College,102,Farmingdale,New York,12-27-2020
1026,Fashion Institute of Technology,29,New York City,New York,12-27-2020
1027,Finger Lakes Community College,26,Canandaigua,New York,12-27-2020
1028,Finger Lakes Health College of Nursing & Health Sciences,5,Geneva,New York,12-27-2020
1029,Five Towns College,22,Dix Hills,New York,12-27-2020
1030,Fordham University,205,New York City,New York,12-27-2020
1031,Fulton-Montgomery Community College,7,Johnstown,New York,12-27-2020
1032,Genesee Community College,28,Batavia,New York,12-27-2020
1033,Hamilton College,29,Clinton,New York,12-27-2020
1034,Hartwick College,73,Oneonta,New York,12-27-2020
1035,Helene Fuld College of Nursing,3,New York City,New York,12-27-2020
1036,Herkimer County Community College,11,Herkimer,New York,12-27-2020
1037,Hilbert College,14,Hamburg,New York,12-27-2020
1038,Hobart William Smith Colleges,61,Geneva,New York,12-27-2020
1039,Hofstra University,184,Hempstead,New York,12-27-2020
1040,Houghton College,1,Houghton,New York,12-27-2020
1041,Hudson Valley Community College,56,Troy,New York,12-27-2020
1042,Icahn School of Medicine at Mount Sinai,8,New York City,New York,12-27-2020
1043,Iona College,168,New Rochelle,New York,12-27-2020
1044,Ithaca College,102,Ithaca,New York,12-27-2020
1045,Jamestown Community College,25,Jamestown,New York,12-27-2020
1046,Jefferson Community College,13,Watertown,New York,12-27-2020
1047,Keuka College,123,Keuka Park,New York,12-27-2020
1048,Le Moyne College,78,Syracuse,New York,12-27-2020
1049,Long Island University,158,Brookville,New York,12-27-2020
1050,Manhattan College,70,New York City,New York,12-27-2020
1051,Manhattanville College,8,Purchase,New York,12-27-2020
1052,Maria College of Albany,12,Albany,New York,12-27-2020
1053,Marist College,178,Poughkeepsie,New York,12-27-2020
1054,Marymount Manhattan College,9,New York City,New York,12-27-2020
1055,Medaille College,59,Buffalo,New York,12-27-2020
1056,Mercy College,50,Dobbs Ferry,New York,12-27-2020
1057,Mildred Elley School-Albany Campus,2,Albany,New York,12-27-2020
1058,Mohawk Valley Community College,9,Utica,New York,12-27-2020
1059,Molloy College,64,Rockville Centre,New York,12-27-2020
1060,Monroe College,46,New York City,New York,12-27-2020
1061,Monroe Community College,177,Rochester,New York,12-27-2020
1062,Mount Saint Mary College,35,Newburgh,New York,12-27-2020
1063,Nassau Community College,61,Garden City,New York,12-27-2020
1064,Nazareth College,113,Rochester,New York,12-27-2020
1065,New York Chiropractic College,7,Seneca Falls,New York,12-27-2020
1066,New York College of Health Professions,9,Syosset,New York,12-27-2020
1067,New York College of Podiatric Medicine,2,New York City,New York,12-27-2020
1068,New York Institute of Technology,23,Old Westbury,New York,12-27-2020
1069,New York Law School,3,New York City,New York,12-27-2020
1070,New York Medical College*,14,Valhalla,New York,12-27-2020
1071,New York School of Interior Design,1,New York City,New York,12-27-2020
1072,New York University,790,New York City,New York,12-27-2020
1073,Niagara County Community College,103,Sanborn,New York,12-27-2020
1074,Niagara University,198,Niagara,New York,12-27-2020
1075,Northeastern Seminary,3,Rochester,New York,12-27-2020
1076,Nyack College,9,New York City,New York,12-27-2020
1077,Onondaga Community College,59,Syracuse,New York,12-27-2020
1078,Orange County Community College,15,Middletown,New York,12-27-2020
1079,Pace University,144,New York City,New York,12-27-2020
1080,Pacific College of Oriental Medicine,3,New York City,New York,12-27-2020
1081,Paul Smiths College,1,Paul Smiths,New York,12-27-2020
1082,Plaza College,3,New York City,New York,12-27-2020
1083,Pratt Institute,12,New York City,New York,12-27-2020
1084,Rensselaer Polytechnic Institute,34,Troy,New York,12-27-2020
1085,Roberts Wesleyan College,34,Rochester,New York,12-27-2020
1086,Rochester Institute of Technology,140,Rochester,New York,12-27-2020
1087,Rockefeller University,46,New York City,New York,12-27-2020
1088,Rockland Community College,20,Suffern,New York,12-27-2020
1089,Russell Sage College,11,Troy,New York,12-27-2020
1090,SUNY Albany,457,Albany,New York,12-27-2020
1091,SUNY Alfred State College of Technology,126,Alfred,New York,12-27-2020
1092,SUNY Binghamton,498,Vestal,New York,12-27-2020
1093,SUNY Brockport,151,Brockport,New York,12-27-2020
1094,SUNY Broome Community College,48,Binghamton,New York,12-27-2020
1095,SUNY Buffalo State,149,Buffalo,New York,12-27-2020
1096,SUNY Canton,11,Canton,New York,12-27-2020
1097,SUNY Cobleskill,23,Cobleskill,New York,12-27-2020
1098,SUNY College at Potsdam,27,Potsdam,New York,12-27-2020
1099,SUNY College of Environmental Science and Forestry,17,Syracuse,New York,12-27-2020
1100,SUNY College of Optometry,27,New York City,New York,12-27-2020
1101,SUNY Corning Community College,37,Corning,New York,12-27-2020
1102,SUNY Cortland,765,Cortland,New York,12-27-2020
1103,SUNY Delhi,23,Delhi,New York,12-27-2020
1104,SUNY Downstate Health Sciences University*,99,New York City,New York,12-27-2020
1105,SUNY Empire State College,27,Saratoga Springs,New York,12-27-2020
1106,SUNY Geneseo,97,Geneseo,New York,12-27-2020
1107,SUNY Maritime College,53,New York City,New York,12-27-2020
1108,SUNY Morrisville,46,Morrisville,New York,12-27-2020
1109,SUNY New Paltz,109,New Paltz,New York,12-27-2020
1110,SUNY Old Westbury,33,Old Westbury,New York,12-27-2020
1111,SUNY Oneonta,754,Oneonta,New York,12-27-2020
1112,SUNY Oswego,348,Oswego,New York,12-27-2020
1113,SUNY Plattsburgh,143,Plattsburgh,New York,12-27-2020
1114,SUNY Polytechnic Institute,23,Utica,New York,12-27-2020
1115,SUNY Purchase College,45,Purchase,New York,12-27-2020
1116,SUNY University at Buffalo,438,Buffalo,New York,12-27-2020
1117,SUNY Westchester Community College,104,Valhalla,New York,12-27-2020
1118,SUNY at Fredonia,221,Fredonia,New York,12-27-2020
1119,Saint Elizabeth College of Nursing,7,Utica,New York,12-27-2020
1120,Sarah Lawrence College,12,Bronxville,New York,12-27-2020
1121,Schenectady County Community College,16,Schenectady,New York,12-27-2020
1122,Siena College,189,Loudonville,New York,12-27-2020
1123,Skidmore College,21,Saratoga Springs,New York,12-27-2020
1124,St. Bonaventure University,156,St. Bonaventure,New York,12-27-2020
1125,St. Francis College,12,New York City,New York,12-27-2020
1126,St. John Fisher College,105,Rocheser,New York,12-27-2020
1127,St. John's University,120,New York City,New York,12-27-2020
1128,St. Joseph's College Long Island,12,Patchogue,New York,12-27-2020
1129,St. Joseph's College New York,9,New York City,New York,12-27-2020
1130,St. Joseph's College of Nursing*,15,Syracuse,New York,12-27-2020
1131,St. Lawrence University,17,Canton,New York,12-27-2020
1132,St. Thomas Aquinas College,40,Sparkill,New York,12-27-2020
1133,Stony Brook University*,645,Stony Brook,New York,12-27-2020
1134,Suffolk County Community College,180,Selden,New York,12-27-2020
1135,Sullivan County Community College,3,Loch Sheldrake,New York,12-27-2020
1136,Swedish Institute a College of Health Sciences,2,New York City,New York,12-27-2020
1137,Syracuse University,801,Syracuse,New York,12-27-2020
1138,The College of Saint Rose,27,Albany,New York,12-27-2020
1139,The College of Westchester,4,White Plains,New York,12-27-2020
1140,"The Graduate Center, CUNY",8,New York City,New York,12-27-2020
1141,The King's College,4,New York City,New York,12-27-2020
1142,The New School,16,New York City,New York,12-27-2020
1143,Tompkins Cortland Community College,45,Dryden,New York,12-27-2020
1144,Touro College,35,New York City,New York,12-27-2020
1145,Trocaire College,25,Buffalo,New York,12-27-2020
1146,Ulster County Community College,9,Stone Ridge,New York,12-27-2020
1147,Union College,34,Schenectady,New York,12-27-2020
1148,United States Merchant Marine Academy,3,Kings Point,New York,12-27-2020
1149,United States Military Academy West Point,192,West Point,New York,12-27-2020
1150,University of Rochester*,96,Rochester,New York,12-27-2020
1151,Upstate Medical University*,306,Syracuse,New York,12-27-2020
1152,Utica College,73,Utica,New York,12-27-2020
1153,Vassar College,50,Poughkeepsie,New York,12-27-2020
1154,Vaughn College of Aeronautics and Technology,7,New York City,New York,12-27-2020
1155,Villa Maria College,8,Buffalo,New York,12-27-2020
1156,Wagner College,40,New York City,New York,12-27-2020
1157,Weill Cornell Medical College*,12,New York City,New York,12-27-2020
1158,Wells College,6,Aurora,New York,12-27-2020
1159,Yeshiva University,5,New York City,New York,12-27-2020
1160,Appalachian State University,"1,284",Boone,North Carolina,12-27-2020
1161,Barton College,108,Wilson,North Carolina,12-27-2020
1162,Belmont Abbey College,66,Belmont,North Carolina,12-27-2020
1163,Brevard College,20,Brevard,North Carolina,12-27-2020
1164,Campbell University,149,Bules Creek,North Carolina,12-27-2020
1165,Carolinas College of Health Sciences*,18,Charlotte,North Carolina,12-27-2020
1166,Catawba College,40,Salisbury,North Carolina,12-27-2020
1167,Chowan University,25,Murfreesboro,North Carolina,12-27-2020
1168,Davidson College,48,Davidson,North Carolina,12-27-2020
1169,Duke University,267,Durham,North Carolina,12-27-2020
1170,Durham Technical Community College,11,Durham,North Carolina,12-27-2020
1171,East Carolina University,"1,588",Greenville,North Carolina,12-27-2020
1172,Elizabeth City State University,75,Elizabeth City,North Carolina,12-27-2020
1173,Elon University,927,Elon,North Carolina,12-27-2020
1174,Fayetteville State University,156,Fayetteville,North Carolina,12-27-2020
1175,Gardner-Webb University,166,Boiling Springs,North Carolina,12-27-2020
1176,Greensboro College,43,Greensboro,North Carolina,12-27-2020
1177,Guilford College,36,Greensboro,North Carolina,12-27-2020
1178,High Point University,153,High Point,North Carolina,12-27-2020
1179,Johnson & Wales University-Charlotte,11,Charlotte,North Carolina,12-27-2020
1180,Johnson C Smith University,1,Charlotte,North Carolina,12-27-2020
1181,Lees-McRae College,37,Banner Elk,North Carolina,12-27-2020
1182,Lenoir-Rhyne University,54,Hickory,North Carolina,12-27-2020
1183,Livingstone College,1,Salisbury,North Carolina,12-27-2020
1184,Mars Hill University,62,Mars Hill,North Carolina,12-27-2020
1185,Meredith College,62,Raleigh,North Carolina,12-27-2020
1186,Methodist University,37,Fayetteville,North Carolina,12-27-2020
1187,Montreat College,48,Montreat,North Carolina,12-27-2020
1188,North Carolina A&T State University,576,Greensboro,North Carolina,12-27-2020
1189,North Carolina Central University,137,Durham,North Carolina,12-27-2020
1190,North Carolina State University,"1,426",Raleigh,North Carolina,12-27-2020
1191,North Carolina Wesleyan College,70,Rocky Mount,North Carolina,12-27-2020
1192,Pfeiffer University,53,Misenheimer,North Carolina,12-27-2020
1193,Queens University of Charlotte,2,Charlotte,North Carolina,12-27-2020
1194,Shaw University,30,Raleigh,North Carolina,12-27-2020
1195,University of Mount Olive,91,Mount Olive,North Carolina,12-27-2020
1196,University of North Carolina Asheville,27,Asheville,North Carolina,12-27-2020
1197,University of North Carolina School of the Arts,33,Winston Salem,North Carolina,12-27-2020
1198,University of North Carolina Wilmington,825,Wilmington,North Carolina,12-27-2020
1199,University of North Carolina at Chapel Hill,"1,513",Chapel Hill,North Carolina,12-27-2020
1200,University of North Carolina at Charlotte,"1,086",Charlotte,North Carolina,12-27-2020
1201,University of North Carolina at Greensboro,329,Greensboro,North Carolina,12-27-2020
1202,University of North Carolina at Pembroke,459,Pembroke,North Carolina,12-27-2020
1203,Wake Forest University,650,Winston-Salem,North Carolina,12-27-2020
1204,Wake Technical Community College,68,Raleigh,North Carolina,12-27-2020
1205,Warren Wilson College,2,Swannanoa,North Carolina,12-27-2020
1206,Western Carolina University,458,Cullowhee,North Carolina,12-27-2020
1207,William Peace University,77,Raleigh,North Carolina,12-27-2020
1208,Wingate University,117,Wingate,North Carolina,12-27-2020
1209,Winston-Salem State University,136,Winston-Salem,North Carolina,12-27-2020
1210,Bismarck State College,252,Bismarck,North Dakota,12-27-2020
1211,Dakota College at Bottineau,91,Bottineau,North Dakota,12-27-2020
1212,Dickinson State University,164,Dickinson,North Dakota,12-27-2020
1213,Lake Region State College,83,Devils Lake,North Dakota,12-27-2020
1214,Mayville State University,137,Mayville,North Dakota,12-27-2020
1215,Minot State University,563,Minot,North Dakota,12-27-2020
1216,North Dakota State College of Science,244,Wahpeton,North Dakota,12-27-2020
1217,North Dakota State University,867,Fargo,North Dakota,12-27-2020
1218,Nueta Hidatsa Sahnish College,2,New Town,North Dakota,12-27-2020
1219,Sitting Bull College,12,Fort Yates,North Dakota,12-27-2020
1220,University of North Dakota,"1,961",Grand Forks,North Dakota,12-27-2020
1221,Valley City State University,127,Valley City,North Dakota,12-27-2020
1222,Williston State College,137,Williston,North Dakota,12-27-2020
1223,Ashland University,151,Ashland,Ohio,12-27-2020
1224,Baldwin Wallace University,188,Berea,Ohio,12-27-2020
1225,Bluffton University,4,Bluffton,Ohio,12-27-2020
1226,Bowling Green State University,979,Bowling Green,Ohio,12-27-2020
1227,Bowling Green State University Firelands,15,Huron,Ohio,12-27-2020
1228,Capital University,42,Columbus,Ohio,12-27-2020
1229,Case Western Reserve University,194,Cleveland,Ohio,12-27-2020
1230,Cedarville University,29,Cedarville,Ohio,12-27-2020
1231,Central State University,50,Wilberforce,Ohio,12-27-2020
1232,Cleveland State University,43,Cleveland,Ohio,12-27-2020
1233,Columbus College of Art and Design,4,Columbus,Ohio,12-27-2020
1234,Cuyahoga Community College District,60,Cleveland,Ohio,12-27-2020
1235,Defiance College,69,Defiance,Ohio,12-27-2020
1236,Denison University,27,Granville,Ohio,12-27-2020
1237,Franciscan University of Steubenville,159,Steubenville,Ohio,12-27-2020
1238,Heidelberg University,109,Tiffin,Ohio,12-27-2020
1239,Hiram College,26,Hiram,Ohio,12-27-2020
1240,John Carroll University,166,University Heights,Ohio,12-27-2020
1241,Kent State University,791,Kent,Ohio,12-27-2020
1242,Kenyon College,12,Gambier,Ohio,12-27-2020
1243,Lake Erie College,47,Painesville,Ohio,12-27-2020
1244,Lorain County Community College,49,Elyria,Ohio,12-27-2020
1245,Lourdes University,121,Sylvania,Ohio,12-27-2020
1246,Malone University,95,Canton,Ohio,12-27-2020
1247,Marietta College,129,Marietta,Ohio,12-27-2020
1248,Miami University (Ohio),"2,540",Oxford,Ohio,12-27-2020
1249,Mount Saint Joseph University,62,Cincinnati,Ohio,12-27-2020
1250,Muskingum University,27,New Concord,Ohio,12-27-2020
1251,North Central State College,48,Mansfield,Ohio,12-27-2020
1252,Northeast Ohio Medical University*,38,Rootstown,Ohio,12-27-2020
1253,Notre Dame College,69,Cleveland,Ohio,12-27-2020
1254,Oberlin College,28,Oberlin,Ohio,12-27-2020
1255,Ohio Dominican University,115,Columbus,Ohio,12-27-2020
1256,Ohio Northern University,125,Ada,Ohio,12-27-2020
1257,Ohio State University,"5,806",Columbus,Ohio,12-27-2020
1258,Ohio University,847,Athens,Ohio,12-27-2020
1259,Ohio University-Chillicothe,4,Chillicothe,Ohio,12-27-2020
1260,Ohio University-Eastern,5,St. Clairesville,Ohio,12-27-2020
1261,Ohio University-Lancaster,1,Lancaster,Ohio,12-27-2020
1262,Ohio University-Southern,15,Irontown,Ohio,12-27-2020
1263,Ohio University-Zanesville,10,Zanesville,Ohio,12-27-2020
1264,Ohio Wesleyan University,141,Delaware,Ohio,12-27-2020
1265,Otterbein University,154,Westerville,Ohio,12-27-2020
1266,Shawnee State University,127,Portsmouth,Ohio,12-27-2020
1267,Sinclair Community College,51,Dayton,Ohio,12-27-2020
1268,Terra State Community College,32,Fremont,Ohio,12-27-2020
1269,The College of Wooster,24,Wooster,Ohio,12-27-2020
1270,The University of Findlay,277,Findlay,Ohio,12-27-2020
1271,Tiffin University,72,Tiffin,Ohio,12-27-2020
1272,University of Akron,315,Akron,Ohio,12-27-2020
1273,University of Cincinnati,"1,839",Cincinnati,Ohio,12-27-2020
1274,University of Dayton,"1,573",Dayton,Ohio,12-27-2020
1275,University of Mount Union,222,Alliance,Ohio,12-27-2020
1276,University of Toledo,722,Toledo,Ohio,12-27-2020
1277,Ursuline College,44,Pepper Pike,Ohio,12-27-2020
1278,Walsh University,161,North Canton,Ohio,12-27-2020
1279,Wilmington College,71,Wilmington,Ohio,12-27-2020
1280,Wittenberg University,217,Springfield,Ohio,12-27-2020
1281,Wright State University,168,Dayton,Ohio,12-27-2020
1282,Wright State University-Lake Campus,10,Celina,Ohio,12-27-2020
1283,Xavier University,46,Cincinnati,Ohio,12-27-2020
1284,Youngstown State University,277,Youngstown,Ohio,12-27-2020
1285,Cameron University,159,Lawton,Oklahoma,12-27-2020
1286,East Central University,10,Ada,Oklahoma,12-27-2020
1287,Langston University,64,Langston,Oklahoma,12-27-2020
1288,Northeastern State University,144,Tahlequah,Oklahoma,12-27-2020
1289,Northern Oklahoma College,172,Tonkawa,Oklahoma,12-27-2020
1290,Northwestern Oklahoma State University,152,Alva,Oklahoma,12-27-2020
1291,Oklahoma Christian University,186,Edmond,Oklahoma,12-27-2020
1292,Oklahoma City University,36,Oklahoma City,Oklahoma,12-27-2020
1293,Oklahoma Panhandle State University,90,Goodwell,Oklahoma,12-27-2020
1294,Oklahoma State University,"2,238",Stillwater,Oklahoma,12-27-2020
1295,Oklahoma State University Center for Health Sciences,58,Tulsa,Oklahoma,12-27-2020
1296,Oklahoma State University Institute of Technology,48,Okmulgee,Oklahoma,12-27-2020
1297,Oklahoma State University-Oklahoma City,6,Oklahoma City,Oklahoma,12-27-2020
1298,Oral Roberts University,1,Tulsa,Oklahoma,12-27-2020
1299,Rose State College,130,Midwest City,Oklahoma,12-27-2020
1300,Southeastern Oklahoma State University,220,Durant,Oklahoma,12-27-2020
1301,Southwestern Oklahoma State University,365,Weatherford,Oklahoma,12-27-2020
1302,University of Central Oklahoma,690,Edmond,Oklahoma,12-27-2020
1303,University of Oklahoma,835,Norman,Oklahoma,12-27-2020
1304,University of Science and Arts of Oklahoma,37,Chickasha,Oklahoma,12-27-2020
1305,University of Tulsa,283,Tulsa,Oklahoma,12-27-2020
1306,Eastern Oregon University,53,La Grande,Oregon,12-27-2020
1307,George Fox University,52,Newberg,Oregon,12-27-2020
1308,Lane Community College,10,Eugene,Oregon,12-27-2020
1309,Lewis & Clark College,13,Portland,Oregon,12-27-2020
1310,Linfield University,17,McMinnville,Oregon,12-27-2020
1311,Linfield University-School of Nursing,1,Portland,Oregon,12-27-2020
1312,Oregon Health & Science University*,335,Portland,Oregon,12-27-2020
1313,Oregon Institute of Technology,35,Klamath Falls,Oregon,12-27-2020
1314,Oregon State University,272,Corvallis,Oregon,12-27-2020
1315,Oregon State University-Cascades,11,Bend,Oregon,12-27-2020
1316,Pacific University,23,Forest Grove,Oregon,12-27-2020
1317,Portland State University,22,Portland,Oregon,12-27-2020
1318,Reed College,21,Portland,Oregon,12-27-2020
1319,Southern Oregon University,54,Ashland,Oregon,12-27-2020
1320,University of Oregon,664,Eugene,Oregon,12-27-2020
1321,University of Portland,6,Portland,Oregon,12-27-2020
1322,Western Oregon University,21,Mounmouth,Oregon,12-27-2020
1323,Willamette University,19,Salem,Oregon,12-27-2020
1324,Albright College,71,Reading,Pennsylvania,12-27-2020
1325,Allegheny College,43,Meadville,Pennsylvania,12-27-2020
1326,Alvernia University,22,Reading,Pennsylvania,12-27-2020
1327,Arcadia University,8,Glenslide,Pennsylvania,12-27-2020
1328,Bloomsburg University of Pennsylvania,384,Bloomsburg,Pennsylvania,12-27-2020
1329,Bryn Athyn College‡,5,Bryn Athyn,Pennsylvania,12-27-2020
1330,Bryn Mawr College,22,Bryn Mawr,Pennsylvania,12-27-2020
1331,Bucknell University,74,Lewisburg,Pennsylvania,12-27-2020
1332,Cabrini University,47,Radnor,Pennsylvania,12-27-2020
1333,California University of Pennsylvania,13,California,Pennsylvania,12-27-2020
1334,Carnegie Mellon University,90,Pittsburgh,Pennsylvania,12-27-2020
1335,Cedar Crest College,5,Allentown,Pennsylvania,12-27-2020
1336,Chatham University,82,Pittsburgh,Pennsylvania,12-27-2020
