,School,Cases,City,State,Date
901,Erie Community College,19,Buffalo,New York,11-06-2020
902,Farmingdale State College,45,Farmingdale,New York,11-06-2020
903,Fashion Institute of Technology,14,New York City,New York,11-06-2020
904,Finger Lakes Community College,9,Canandaigua,New York,11-06-2020
905,Fordham University,57,New York City,New York,11-06-2020
906,Fulton-Montgomery Community College,3,Johnstown,New York,11-06-2020
907,Genesee Community College,9,Batavia,New York,11-06-2020
908,Hamilton College,7,Clinton,New York,11-06-2020
909,Hartwick College,31,Oneonta,New York,11-06-2020
910,Herkimer County Community College,6,Herkimer,New York,11-06-2020
911,Hilbert College,1,Hamburg,New York,11-06-2020
912,Hobart William Smith Colleges,39,Geneva,New York,11-06-2020
913,Hofstra University,121,Hempstead,New York,11-06-2020
914,Houghton College,1,Houghton,New York,11-06-2020
915,Hudson Valley Community College,22,Troy,New York,11-06-2020
916,Iona College,102,New Rochelle,New York,11-06-2020
917,Ithaca College,36,Ithaca,New York,11-06-2020
918,Jamestown Community College,14,Jamestown,New York,11-06-2020
919,Keuka College,119,Keuka Park,New York,11-06-2020
920,Le Moyne College,34,Syracuse,New York,11-06-2020
921,Long Island University,106,Brookville,New York,11-06-2020
922,Manhattan College,31,New York City,New York,11-06-2020
923,Manhattanville College,4,Purchase,New York,11-06-2020
924,Marist College,54,Poughkeepsie,New York,11-06-2020
925,Marymount Manhattan College,2,New York City,New York,11-06-2020
926,Medaille College,43,Buffalo,New York,11-06-2020
927,Mercy College,32,Dobbs Ferry,New York,11-06-2020
928,Mohawk Valley Community College,4,Utica,New York,11-06-2020
929,Molloy College,29,Rockville Centre,New York,11-06-2020
930,Monroe College,18,New York City,New York,11-06-2020
931,Monroe Community College,66,Rochester,New York,11-06-2020
932,Mount Saint Mary College,20,Newburgh,New York,11-06-2020
933,Nassau Community College,40,Garden City,New York,11-06-2020
934,Nazareth College,58,Rochester,New York,11-06-2020
935,New York Chiropractic College,4,Seneca Falls,New York,11-06-2020
936,New York Institute of Technology,5,Old Westbury,New York,11-06-2020
937,New York Medical College*,7,Valhalla,New York,11-06-2020
938,New York University,455,New York City,New York,11-06-2020
939,Niagara County Community College,26,Sanborn,New York,11-06-2020
940,Niagara University,35,Niagara,New York,11-06-2020
941,Nyack College,3,New York,New York,11-06-2020
942,Onondaga Community College,28,Syracuse,New York,11-06-2020
943,Orange County Community College,10,Middletown,New York,11-06-2020
944,Pace University,84,New York,New York,11-06-2020
945,Pratt Institute,4,New York City,New York,11-06-2020
946,Rensselaer Polytechnic Institute,9,Troy,New York,11-06-2020
947,Roberts Wesleyan College,9,Rochester,New York,11-06-2020
948,Rochester Institute of Technology,31,Rochester,New York,11-06-2020
949,Rockland Community College,7,Suffern,New York,11-06-2020
950,Russell Sage College,2,Troy,New York,11-06-2020
951,SUNY Albany,191,Albany,New York,11-06-2020
952,SUNY Alfred State College of Technology,42,Alfred,New York,11-06-2020
953,SUNY Binghamton,266,Vestal,New York,11-06-2020
954,SUNY Brockport,29,Brockport,New York,11-06-2020
955,SUNY Broome Community College,28,Binghamton,New York,11-06-2020
956,SUNY Buffalo State,64,Buffalo,New York,11-06-2020
957,SUNY Canton,5,Canton,New York,11-06-2020
958,SUNY Cobleskill,15,Cobleskill,New York,11-06-2020
959,SUNY College at Potsdam,17,Potsdam,New York,11-06-2020
960,SUNY College of Environmental Science and Forestry,4,Syracuse,New York,11-06-2020
961,SUNY College of Optometry,17,New York City,New York,11-06-2020
962,SUNY Corning Community College,21,Corning,New York,11-06-2020
963,SUNY Cortland,598,Cortland,New York,11-06-2020
964,SUNY Delhi,16,Delhi,New York,11-06-2020
965,SUNY Downstate Health Sciences University*,81,New York City,New York,11-06-2020
966,SUNY Empire State College,27,Saratoga Springs,New York,11-06-2020
967,SUNY Geneseo,56,Geneseo,New York,11-06-2020
968,SUNY Maritime College,35,New York City,New York,11-06-2020
969,SUNY Morrisville,33,Morrisville,New York,11-06-2020
970,SUNY New Paltz,52,New Paltz,New York,11-06-2020
971,SUNY Old Westbury,25,Old Westbury,New York,11-06-2020
972,SUNY Oneonta,730,Oneonta,New York,11-06-2020
973,SUNY Oswego,295,Oswego,New York,11-06-2020
974,SUNY Plattsburgh,42,Plattsburgh,New York,11-06-2020
975,SUNY Polytechnic Institute,4,Utica,New York,11-06-2020
976,SUNY Purchase College,30,Purchase,New York,11-06-2020
977,SUNY University at Buffalo,249,Buffalo,New York,11-06-2020
978,SUNY Westchester Community College,66,Valhalla,New York,11-06-2020
979,SUNY at Fredonia,151,Fredonia,New York,11-06-2020
980,Sarah Lawrence College,5,Bronxville,New York,11-06-2020
981,Schenectady County Community College,5,Schenectady,New York,11-06-2020
982,Siena College,84,Loudonville,New York,11-06-2020
983,Skidmore College,7,Saratoga Springs,New York,11-06-2020
984,St. Bonaventure University,17,St. Bonaventure,New York,11-06-2020
985,St. Francis College,3,New York City,New York,11-06-2020
986,St. John Fisher College,101,Rocheser,New York,11-06-2020
987,St. John's University,36,New York City,New York,11-06-2020
988,St. Joseph's College Long Island,6,Patchogue,New York,11-06-2020
989,St. Joseph's College New York,5,New York City,New York,11-06-2020
990,St. Lawrence University,3,Canton,New York,11-06-2020
991,St. Thomas Aquinas College,18,Sparkill,New York,11-06-2020
992,Stony Brook University*,524,Stony Brook,New York,11-06-2020
993,Suffolk County Community College,135,Selden,New York,11-06-2020
994,Syracuse University,257,Syracuse,New York,11-06-2020
995,The College of Saint Rose,4,Albany,New York,11-06-2020
996,"The Graduate Center, CUNY",2,New York City,New York,11-06-2020
997,The New School,3,New York City,New York,11-06-2020
998,Tompkins Cortland Community College,18,Dryden,New York,11-06-2020
999,Touro College,17,New York City,New York,11-06-2020
1000,Trocaire College,6,Buffalo,New York,11-06-2020
1001,Ulster County Community College,2,Stone Ridge,New York,11-06-2020
1002,Union College,12,Schenectady,New York,11-06-2020
1003,United States Merchant Marine Academy,3,Kings Point,New York,11-06-2020
1004,United States Military Academy West Point,109,West Point,New York,11-06-2020
1005,University of Rochester*,37,Rochester,New York,11-06-2020
1006,Upstate Medical University*,83,Syracuse,New York,11-06-2020
1007,Utica College,21,Utica,New York,11-06-2020
1008,Vassar College,38,Poughkeepsie,New York,11-06-2020
1009,Wagner College,17,New York City,New York,11-06-2020
1010,Weill Cornell Medical College*,4,New York City,New York,11-06-2020
1011,Yeshiva University,5,New York City,New York,11-06-2020
1012,Appalachian State University,"1,115",Boone,North Carolina,11-06-2020
1013,Barton College,108,Wilson,North Carolina,11-06-2020
1014,Belmont Abbey College,63,Belmont,North Carolina,11-06-2020
1015,Brevard College,15,Brevard,North Carolina,11-06-2020
1016,Campbell University,102,Bules Creek,North Carolina,11-06-2020
1017,Carolinas College of Health Sciences*,4,Charlotte,North Carolina,11-06-2020
1018,Catawba College,24,Salisbury,North Carolina,11-06-2020
1019,Chowan University,5,Murfreesboro,North Carolina,11-06-2020
1020,Davidson College,29,Davidson,North Carolina,11-06-2020
1021,Duke University,191,Durham,North Carolina,11-06-2020
1022,Durham Technical Community College,4,Durham,North Carolina,11-06-2020
1023,East Carolina University,"1,434",Greenville,North Carolina,11-06-2020
1024,Elizabeth City State University,58,Elizabeth City,North Carolina,11-06-2020
1025,Elon University,701,Elon,North Carolina,11-06-2020
1026,Fayetteville State University,129,Fayetteville,North Carolina,11-06-2020
1027,Gardner-Webb University,124,Boiling Springs,North Carolina,11-06-2020
1028,Greensboro College,28,Greensboro,North Carolina,11-06-2020
1029,Guilford College,28,Greensboro,North Carolina,11-06-2020
1030,High Point University,153,High Point,North Carolina,11-06-2020
1031,Johnson & Wales University-Charlotte,5,Charlotte,North Carolina,11-06-2020
1032,Johnson C Smith University,1,Charlotte,North Carolina,11-06-2020
1033,Lees-McRae College,22,Banner Elk,North Carolina,11-06-2020
1034,Lenoir-Rhyne University,36,Hickory,North Carolina,11-06-2020
1035,Mars Hill University,21,Mars Hill,North Carolina,11-06-2020
1036,Meredith College,53,Raleigh,North Carolina,11-06-2020
1037,Methodist University,37,Fayetteville,North Carolina,11-06-2020
1038,Montreat College,27,Montreat,North Carolina,11-06-2020
1039,North Carolina A&T State University,253,Greensboro,North Carolina,11-06-2020
1040,North Carolina Central University,88,Durham,North Carolina,11-06-2020
1041,North Carolina State University,"1,227",Raleigh,North Carolina,11-06-2020
1042,North Carolina Wesleyan College,41,Rocky Mount,North Carolina,11-06-2020
1043,Pfeiffer University,43,Misenheimer,North Carolina,11-06-2020
1044,Shaw University,20,Raleigh,North Carolina,11-06-2020
1045,University of Mount Olive,44,Mount Olive,North Carolina,11-06-2020
1046,University of North Carolina Asheville,23,Asheville,North Carolina,11-06-2020
1047,University of North Carolina School of the Arts,15,Winston Salem,North Carolina,11-06-2020
1048,University of North Carolina Wilmington,675,Wilmington,North Carolina,11-06-2020
1049,University of North Carolina at Chapel Hill,"1,309",Chapel Hill,North Carolina,11-06-2020
1050,University of North Carolina at Charlotte,526,Charlotte,North Carolina,11-06-2020
1051,University of North Carolina at Greensboro,200,Greensboro,North Carolina,11-06-2020
1052,University of North Carolina at Pembroke,398,Pembroke,North Carolina,11-06-2020
1053,Wake Forest University,378,Winston-Salem,North Carolina,11-06-2020
1054,Wake Technical Community College,39,Raleigh,North Carolina,11-06-2020
1055,Warren Wilson College,1,Swannanoa,North Carolina,11-06-2020
1056,Western Carolina University,337,Cullowhee,North Carolina,11-06-2020
1057,William Peace University,23,Raleigh,North Carolina,11-06-2020
1058,Wingate University,82,Wingate,North Carolina,11-06-2020
1059,Winston-Salem State University,57,Winston-Salem,North Carolina,11-06-2020
1060,Bismarck State College,161,Bismarck,North Dakota,11-06-2020
1061,Dakota College at Bottineau,46,Bottineau,North Dakota,11-06-2020
1062,Dickinson State University,96,Dickinson,North Dakota,11-06-2020
1063,Lake Region State College,42,Devils Lake,North Dakota,11-06-2020
1064,Mayville State University,28,Mayville,North Dakota,11-06-2020
1065,Minot State University,369,Minot,North Dakota,11-06-2020
1066,North Dakota State College of Science,122,Wahpeton,North Dakota,11-06-2020
1067,North Dakota State University,504,Fargo,North Dakota,11-06-2020
1068,Sitting Bull College,12,Fort Yates,North Dakota,11-06-2020
1069,University of North Dakota,"1,356",Grand Forks,North Dakota,11-06-2020
1070,Valley City State University,49,Valley City,North Dakota,11-06-2020
1071,Williston State College,104,Williston,North Dakota,11-06-2020
1072,Ashland University,40,Ashland,Ohio,11-06-2020
1073,Baldwin Wallace University,53,Berea,Ohio,11-06-2020
1074,Bluffton University,2,Bluffton,Ohio,11-06-2020
1075,Bowling Green State University,555,Bowling Green,Ohio,11-06-2020
1076,Bowling Green State University Firelands,4,Huron,Ohio,11-06-2020
1077,Capital University,6,Columbus,Ohio,11-06-2020
1078,Case Western Reserve University,62,Cleveland,Ohio,11-06-2020
1079,Cedarville University,28,Cedarville,Ohio,11-06-2020
1080,Central State University,23,Wilberforce,Ohio,11-06-2020
1081,Cleveland State University,8,Cleveland,Ohio,11-06-2020
1082,Columbus College of Art and Design,1,Columbus,Ohio,11-06-2020
1083,Cuyahoga Community College District,19,Cleveland,Ohio,11-06-2020
1084,Defiance College,69,Defiance,Ohio,11-06-2020
1085,Denison University,10,Granville,Ohio,11-06-2020
1086,Franciscan University of Steubenville,27,Steubenville,Ohio,11-06-2020
1087,Heidelberg University,65,Tiffin,Ohio,11-06-2020
1088,Hiram College,13,Hiram,Ohio,11-06-2020
1089,John Carroll University,122,University Heights,Ohio,11-06-2020
1090,Kent State University,404,Kent,Ohio,11-06-2020
1091,Kenyon College,1,Gambier,Ohio,11-06-2020
1092,Lake Erie College,15,Painesville,Ohio,11-06-2020
1093,Malone University,33,Canton,Ohio,11-06-2020
1094,Marietta College,53,Marietta,Ohio,11-06-2020
1095,Miami University (Ohio),"2,248",Oxford,Ohio,11-06-2020
1096,Mount Saint Joseph University,12,Cincinnati,Ohio,11-06-2020
1097,Muskingum University,5,New Concord,Ohio,11-06-2020
1098,Northeast Ohio Medical University*,12,Rootstown,Ohio,11-06-2020
1099,Notre Dame College,23,Cleveland,Ohio,11-06-2020
1100,Oberlin College,19,Oberlin,Ohio,11-06-2020
1101,Ohio Dominican University,81,Columbus,Ohio,11-06-2020
1102,Ohio Northern University,51,Ada,Ohio,11-06-2020
1103,Ohio State University,"3,711",Columbus,Ohio,11-06-2020
1104,Ohio University,604,Athens,Ohio,11-06-2020
1105,Ohio University-Chillicothe,1,Chillicothe,Ohio,11-06-2020
1106,Ohio University-Eastern,1,St. Clairesville,Ohio,11-06-2020
1107,Ohio University-Lancaster,1,Lancaster,Ohio,11-06-2020
1108,Ohio University-Southern,5,Irontown,Ohio,11-06-2020
1109,Ohio University-Zanesville,4,Zanesville,Ohio,11-06-2020
1110,Ohio Wesleyan University,125,Delaware,Ohio,11-06-2020
1111,Otterbein University,73,Westerville,Ohio,11-06-2020
1112,Shawnee State University,47,Portsmouth,Ohio,11-06-2020
1113,Sinclair Community College,24,Dayton,Ohio,11-06-2020
1114,Terra State Community College,12,Fremont,Ohio,11-06-2020
1115,The College of Wooster,24,Wooster,Ohio,11-06-2020
1116,The University of Findlay,81,Findlay,Ohio,11-06-2020
1117,Tiffin University,54,Tiffin,Ohio,11-06-2020
1118,University of Akron,119,Akron,Ohio,11-06-2020
1119,University of Cincinnati,854,Cincinnati,Ohio,11-06-2020
1120,University of Dayton,"1,455",Dayton,Ohio,11-06-2020
1121,University of Mount Union,79,Alliance,Ohio,11-06-2020
1122,University of Toledo,421,Toledo,Ohio,11-06-2020
1123,Ursuline College,7,Pepper Pike,Ohio,11-06-2020
1124,Walsh University,44,North Canton,Ohio,11-06-2020
1125,Wilmington College,10,Wilmington,Ohio,11-06-2020
1126,Wittenberg University,186,Springfield,Ohio,11-06-2020
1127,Wright State University,76,Dayton,Ohio,11-06-2020
1128,Wright State University-Lake Campus,1,Celina,Ohio,11-06-2020
1129,Xavier University,45,Cincinnati,Ohio,11-06-2020
1130,Youngstown State University,43,Youngstown,Ohio,11-06-2020
1131,Cameron University,92,Lawton,Oklahoma,11-06-2020
1132,East Central University,10,Ada,Oklahoma,11-06-2020
1133,Langston University,36,Langston,Oklahoma,11-06-2020
1134,Northeastern State University,110,Tahlequah,Oklahoma,11-06-2020
1135,Northern Oklahoma College,118,Tonkawa,Oklahoma,11-06-2020
1136,Northwestern Oklahoma State University,19,Alva,Oklahoma,11-06-2020
1137,Oklahoma Christian University,137,Edmond,Oklahoma,11-06-2020
1138,Oklahoma City University,36,Oklahoma City,Oklahoma,11-06-2020
1139,Oklahoma Panhandle State University,71,Goodwell,Oklahoma,11-06-2020
1140,Oklahoma State University,"1,658",Stillwater,Oklahoma,11-06-2020
1141,Oklahoma State University Center for Health Sciences,40,Tulsa,Oklahoma,11-06-2020
1142,Oklahoma State University Institute of Technology,35,Okmulgee,Oklahoma,11-06-2020
1143,Oklahoma State University-Oklahoma City,6,Oklahoma City,Oklahoma,11-06-2020
1144,Oral Roberts University,1,Tulsa,Oklahoma,11-06-2020
1145,Rose State College,68,Midwest City,Oklahoma,11-06-2020
1146,Southeastern Oklahoma State University,114,Durant,Oklahoma,11-06-2020
1147,Southwestern Oklahoma State University,261,Weatherford,Oklahoma,11-06-2020
1148,University of Central Oklahoma,449,Edmond,Oklahoma,11-06-2020
1149,University of Oklahoma,574,Norman,Oklahoma,11-06-2020
1150,University of Science and Arts of Oklahoma,12,Chickasha,Oklahoma,11-06-2020
1151,University of Tulsa,128,Tulsa,Oklahoma,11-06-2020
1152,Eastern Oregon University,17,La Grande,Oregon,11-06-2020
1153,George Fox University,7,Newberg,Oregon,11-06-2020
1154,Lane Community College,26,Eugene,Oregon,11-06-2020
1155,Lewis & Clark College,3,Portland,Oregon,11-06-2020
1156,Linfield University,9,McMinnville,Oregon,11-06-2020
1157,Linfield University-School of Nursing,1,Portland,Oregon,11-06-2020
1158,Oregon Health & Science University*,158,Portland,Oregon,11-06-2020
1159,Oregon Institute of Technology,11,Klamath Falls,Oregon,11-06-2020
1160,Oregon State University,146,Corvallis,Oregon,11-06-2020
1161,Pacific University,10,Forest Grove,Oregon,11-06-2020
1162,Portland State University,5,Portland,Oregon,11-06-2020
1163,Reed College,14,Portland,Oregon,11-06-2020
1164,Southern Oregon University,10,Ashland,Oregon,11-06-2020
1165,University of Oregon,539,Eugene,Oregon,11-06-2020
1166,Western Oregon University,5,Mounmouth,Oregon,11-06-2020
1167,Willamette University,10,Salem,Oregon,11-06-2020
1168,Albright College,7,Reading,Pennsylvania,11-06-2020
1169,Allegheny College,29,Meadville,Pennsylvania,11-06-2020
1170,Alvernia University,2,Reading,Pennsylvania,11-06-2020
1171,Arcadia University,1,Glenslide,Pennsylvania,11-06-2020
1172,Bloomsburg University of Pennsylvania,369,Bloomsburg,Pennsylvania,11-06-2020
1173,Bryn Athyn College‡,1,Bryn Athyn,Pennsylvania,11-06-2020
1174,Bryn Mawr College,8,Bryn Mawr,Pennsylvania,11-06-2020
1175,Bucknell University,29,Lewisburg,Pennsylvania,11-06-2020
1176,Cabrini University,14,Radnor,Pennsylvania,11-06-2020
1177,California University of Pennsylvania,7,California,Pennsylvania,11-06-2020
1178,Carnegie Mellon University,67,Pittsburgh,Pennsylvania,11-06-2020
1179,Cedar Crest College,1,Allentown,Pennsylvania,11-06-2020
1180,Chatham University,47,Pittsburgh,Pennsylvania,11-06-2020
1181,Clarion University of Pennsylvania,2,Clarion,Pennsylvania,11-06-2020
1182,Clarks Summit University,1,South Abington Township,Pennsylvania,11-06-2020
1183,Community College of Allegheny County,31,Pittsburgh,Pennsylvania,11-06-2020
1184,DeSales University,8,Center Valley,Pennsylvania,11-06-2020
1185,Delaware Valley University,18,Doylestown,Pennsylvania,11-06-2020
1186,Drexel University,36,Philadelphia,Pennsylvania,11-06-2020
1187,Duquesne University,167,Pittsburgh,Pennsylvania,11-06-2020
1188,East Stroudsburg University,9,East Stroudsburg,Pennsylvania,11-06-2020
1189,Eastern University,21,St. Davids,Pennsylvania,11-06-2020
1190,Edinboro University,6,Edinboro,Pennsylvania,11-06-2020
1191,Elizabethtown College,15,Elizabethtown,Pennsylvania,11-06-2020
1192,Franklin and Marshall College,17,Lancaster,Pennsylvania,11-06-2020
1193,Gannon University,79,Erie,Pennsylvania,11-06-2020
1194,Geneva College,6,Beaver Falls,Pennsylvania,11-06-2020
1195,Gettysburg College,99,Gettysburg,Pennsylvania,11-06-2020
1196,Grove City College,33,Grove City,Pennsylvania,11-06-2020
1197,Haverford College,5,Haverford,Pennsylvania,11-06-2020
1198,Holy Family University,4,Philadelphia,Pennsylvania,11-06-2020
1199,Immaculata University,1,Immaculata,Pennsylvania,11-06-2020
1200,Indiana University of Pennsylvania,312,Indiana,Pennsylvania,11-06-2020
1201,Juniata College,32,Huntingdom,Pennsylvania,11-06-2020
1202,King's College,16,Wilkes-Barre,Pennsylvania,11-06-2020
1203,Kutztown University,346,Kutztown,Pennsylvania,11-06-2020
1204,La Roche University,2,Pittsburgh,Pennsylvania,11-06-2020
1205,La Salle University,18,Philadelphia,Pennsylvania,11-06-2020
1206,Lafayette College,26,Easton,Pennsylvania,11-06-2020
1207,Lancaster Bible College,3,Lancaster,Pennsylvania,11-06-2020
1208,Lebanon Valley College,1,Annville,Pennsylvania,11-06-2020
1209,Lehigh University,262,Bethlehem,Pennsylvania,11-06-2020
1210,Lock Haven University,90,Lock Haven,Pennsylvania,11-06-2020
1211,Lycoming College,11,Williamsport,Pennsylvania,11-06-2020
1212,Mansfield University of Pennsylvania,14,Mansfield,Pennsylvania,11-06-2020
1213,Marywood University,31,Scranton,Pennsylvania,11-06-2020
1214,Mercyhurst University,20,Erie,Pennsylvania,11-06-2020
1215,Messiah University,43,Mechanicsburg,Pennsylvania,11-06-2020
1216,Millersville University of Pennsylvania,75,Millersville,Pennsylvania,11-06-2020
1217,Misericordia University,35,Dallas,Pennsylvania,11-06-2020
1218,Moravian College,28,Bethlehem,Pennsylvania,11-06-2020
1219,Mount Aloysius College,41,Cresson,Pennsylvania,11-06-2020
1220,Muhlenberg College,4,Allentown,Pennsylvania,11-06-2020
1221,Neumann University,4,Aston,Pennsylvania,11-06-2020
1222,Penn State University,"3,883",State College,Pennsylvania,11-06-2020
1223,Penn State University Abington,5,Abington,Pennsylvania,11-06-2020
1224,Penn State University Altoona,224,Altoona,Pennsylvania,11-06-2020
1225,Penn State University Beaver,2,Monaca,Pennsylvania,11-06-2020
1226,Penn State University Behrend,29,Erie,Pennsylvania,11-06-2020
1227,Penn State University Berks,11,Reading,Pennsylvania,11-06-2020
1228,Penn State University Brandywine,3,Media,Pennsylvania,11-06-2020
1229,Penn State University College of Medicine*,19,Hershey,Pennsylvania,11-06-2020
1230,Penn State University DuBois,1,Dubois,Pennsylvania,11-06-2020
1231,Penn State University Fayette,3,Lemont Furnace,Pennsylvania,11-06-2020
1232,Penn State University Harrisburg,21,Middletown,Pennsylvania,11-06-2020
1233,Penn State University Hazleton,2,Hazleton,Pennsylvania,11-06-2020
1234,Penn State University Lehigh Valley,1,Center Valley,Pennsylvania,11-06-2020
1235,Penn State University Mont Alto,4,Mont Alto,Pennsylvania,11-06-2020
1236,Penn State University New Kensington,3,New Kensington,Pennsylvania,11-06-2020
1237,Penn State University Schuylkill,3,Schuylkill Haven,Pennsylvania,11-06-2020
1238,Penn State University Scranton,14,Dunmore,Pennsylvania,11-06-2020
1239,Pennsylvania College of Technology,70,Williamsport,Pennsylvania,11-06-2020
1240,Point Park University,26,Pittsburgh,Pennsylvania,11-06-2020
1241,Robert Morris University,24,Moon Township,Pennsylvania,11-06-2020
1242,Rosemont College,7,Rosemont,Pennsylvania,11-06-2020
1243,Saint Francis University,30,Loretto,Pennsylvania,11-06-2020
1244,Saint Joseph's University,278,Philadelphia,Pennsylvania,11-06-2020
1245,Saint Vincent College,10,Latrobe,Pennsylvania,11-06-2020
1246,Seton Hill University,59,Greensburg,Pennsylvania,11-06-2020
1247,Shippensburg University of Pennsylvania,82,Shippensburg,Pennsylvania,11-06-2020
1248,Slippery Rock University of Pennsylvania,206,Slippery Rock,Pennsylvania,11-06-2020
1249,Susquehanna University,14,Selinsgrove,Pennsylvania,11-06-2020
1250,Swarthmore College,24,Swarthmore,Pennsylvania,11-06-2020
1251,Temple University,711,Philadelphia,Pennsylvania,11-06-2020
1252,Thiel College,39,Greenville,Pennsylvania,11-06-2020
1253,Thomas Jefferson University,140,Philadelphia,Pennsylvania,11-06-2020
1254,University of Pennsylvania,660,Philadelphia,Pennsylvania,11-06-2020
1255,University of Pittsburgh,398,Pittsburgh,Pennsylvania,11-06-2020
1256,University of Pittsburgh Johnstown,52,Johnstown,Pennsylvania,11-06-2020
1257,University of Pittsburgh at Bradford,25,Bradford,Pennsylvania,11-06-2020
1258,University of Pittsburgh at Greensburg,7,Greensburg,Pennsylvania,11-06-2020
1259,University of Scranton,620,Scranton,Pennsylvania,11-06-2020
1260,University of Valley Forge,2,Phoenixville,Pennsylvania,11-06-2020
1261,University of the Sciences,24,Philadelphia,Pennsylvania,11-06-2020
1262,Ursinus College,21,Collegeville,Pennsylvania,11-06-2020
1263,Villanova University,252,Villanova,Pennsylvania,11-06-2020
1264,Washington & Jefferson College,3,Washington,Pennsylvania,11-06-2020
1265,Waynesburg University,18,Waynesburg,Pennsylvania,11-06-2020
1266,West Chester University,100,West Chester,Pennsylvania,11-06-2020
1267,Westminster College,16,New Wilmington,Pennsylvania,11-06-2020
1268,Widener University,36,Chester,Pennsylvania,11-06-2020
1269,Wilkes University,41,Wilkes-Barre,Pennsylvania,11-06-2020
1270,York College of Pennsylvania,40,York,Pennsylvania,11-06-2020
1271,University of Puerto Rico,11,Rio Piedras,Puerto Rico,11-06-2020
1272,Brown University,43,Providence,Rhode Island,11-06-2020
1273,Bryant University,32,Smithfield,Rhode Island,11-06-2020
1274,Johnson & Wales University,73,Providence,Rhode Island,11-06-2020
1275,Providence College,268,Providence,Rhode Island,11-06-2020
1276,Rhode Island College,33,Providence,Rhode Island,11-06-2020
1277,Rhode Island School of Design,9,Providence,Rhode Island,11-06-2020
1278,Roger Williams University,72,Bristol,Rhode Island,11-06-2020
1279,Salve Regina University,8,Newport,Rhode Island,11-06-2020
1280,University of Rhode Island,462,Kingston,Rhode Island,11-06-2020
1281,Anderson University,38,Anderson,South Carolina,11-06-2020
1282,Benedict College,6,Columbia,South Carolina,11-06-2020
1283,Bob Jones University,34,Greenville,South Carolina,11-06-2020
1284,Charleston Southern University‡,23,North Charleston,South Carolina,11-06-2020
1285,Claflin University,8,Orangeburg,South Carolina,11-06-2020
1286,Clemson University,"4,831",Clemson,South Carolina,11-06-2020
1287,Coastal Carolina University,327,Conway,South Carolina,11-06-2020
1288,Coker University,18,Hartsville,South Carolina,11-06-2020
1289,College of Charleston,451,Charleston,South Carolina,11-06-2020
1290,Converse College,5,Spartanburg,South Carolina,11-06-2020
1291,Francis Marion University,56,Florence,South Carolina,11-06-2020
1292,Furman University,100,Greenville,South Carolina,11-06-2020
1293,Greenville Technical College,211,Greenville,South Carolina,11-06-2020
1294,Lander University,128,Greenwood,South Carolina,11-06-2020
1295,Limestone College,16,Gaffney,South Carolina,11-06-2020
1296,Medical University of South Carolina*,249,Charleston,South Carolina,11-06-2020
1297,Newberry College,23,Newberry,South Carolina,11-06-2020
1298,North Greenville University,136,Tigerville,South Carolina,11-06-2020
1299,Presbyterian College,97,Clinton,South Carolina,11-06-2020
1300,South Carolina State University,13,Orangeburg,South Carolina,11-06-2020
1301,Southern Wesleyan University,6,Central,South Carolina,11-06-2020
1302,The Citadel,133,Charleston,South Carolina,11-06-2020
1303,University of South Carolina,"2,675",Columbia,South Carolina,11-06-2020
1304,University of South Carolina Aiken*,18,Aiken,South Carolina,11-06-2020
1305,University of South Carolina Beaufort,69,Blufton,South Carolina,11-06-2020
1306,University of South Carolina Upstate,138,Spartanburg,South Carolina,11-06-2020
1307,Winthrop University,40,Rock Hill,South Carolina,11-06-2020
1308,Wofford College,125,Spartanburg,South Carolina,11-06-2020
1309,Augustana University,187,Sioux Falls,South Dakota,11-06-2020
1310,Black Hills State University,72,Spearfish,South Dakota,11-06-2020
1311,Dakota State University,25,Madison,South Dakota,11-06-2020
1312,Mount Marty College,21,Yankton,South Dakota,11-06-2020
1313,Northern State University,45,Aberdeen,South Dakota,11-06-2020
1314,South Dakota School of Mines and Technology,41,Rapid City,South Dakota,11-06-2020
1315,South Dakota State University‡,91,Brookings,South Dakota,11-06-2020
1316,University of Sioux Falls,31,Sioux Falls,South Dakota,11-06-2020
1317,University of South Dakota,249,Vermillion,South Dakota,11-06-2020
1318,Austin Peay State University,205,Clarksville,Tennessee,11-06-2020
1319,Belmont University,112,Nashville,Tennessee,11-06-2020
1320,Bethel University,118,McKenzie,Tennessee,11-06-2020
1321,Carson-Newman University,167,Jefferson City,Tennessee,11-06-2020
1322,Chattanooga State Community College,76,Chattanooga,Tennessee,11-06-2020
1323,Christian Brothers University,81,Memphis,Tennessee,11-06-2020
1324,Cleveland State Community College,58,Cleveland,Tennessee,11-06-2020
1325,Columbia State Community College,75,Columbia,Tennessee,11-06-2020
1326,Cumberland University,134,Lebanon,Tennessee,11-06-2020
1327,Dyersburg State Community College,53,Dyersburg,Tennessee,11-06-2020
1328,East Tennessee State University,331,Johnson City,Tennessee,11-06-2020
1329,Jackson State Community College,57,Jackson,Tennessee,11-06-2020
1330,King University,87,Bristol,Tennessee,11-06-2020
1331,Lincoln Memorial University,98,Harrogate,Tennessee,11-06-2020
1332,Lipscomb University,119,Nashville,Tennessee,11-06-2020
1333,Maryville College,2,Maryville,Tennessee,11-06-2020
1334,Middle Tennessee State University,344,Murfreesboro,Tennessee,11-06-2020
1335,Milligan University,58,Milligan College,Tennessee,11-06-2020
1336,Motlow State Community College,40,Tullahoma,Tennessee,11-06-2020
