,School,Cases,City,State,Date
902,Ithaca College,25,Ithaca,New York,10-24-2020
903,Jamestown Community College,13,Jamestown,New York,10-24-2020
904,Keuka College,56,Keuka Park,New York,10-24-2020
905,Le Moyne College,17,Syracuse,New York,10-24-2020
906,Long Island University,53,Brookville,New York,10-24-2020
907,Manhattan College,31,New York City,New York,10-24-2020
908,Manhattanville College,4,Purchase,New York,10-24-2020
909,Marist College,75,Poughkeepsie,New York,10-24-2020
910,Marymount Manhattan College,2,New York City,New York,10-24-2020
911,Medaille College,41,Buffalo,New York,10-24-2020
912,Mercy College,29,Dobbs Ferry,New York,10-24-2020
913,Mohawk Valley Community College,3,Utica,New York,10-24-2020
914,Molloy College,19,Rockville Centre,New York,10-24-2020
915,Monroe College,13,New York City,New York,10-24-2020
916,Monroe Community College,41,Rochester,New York,10-24-2020
917,Mount Saint Mary College,9,Newburgh,New York,10-24-2020
918,Nassau Community College,37,Garden City,New York,10-24-2020
919,Nazareth College,41,Rochester,New York,10-24-2020
920,New York Chiropractic College,4,Seneca Falls,New York,10-24-2020
921,New York Institute of Technology,4,Old Westbury,New York,10-24-2020
922,New York Medical College*,3,Valhalla,New York,10-24-2020
923,New York University,408,New York City,New York,10-24-2020
924,Niagara County Community College,16,Sanborn,New York,10-24-2020
925,Niagara University,26,Niagara,New York,10-24-2020
926,Nyack College,2,New York,New York,10-24-2020
927,Onondaga Community College,17,Syracuse,New York,10-24-2020
928,Orange County Community College,10,Middletown,New York,10-24-2020
929,Pace University,74,New York,New York,10-24-2020
930,Pratt Institute,4,New York City,New York,10-24-2020
931,Rensselaer Polytechnic Institute,7,Troy,New York,10-24-2020
932,Roberts Wesleyan College,7,Rochester,New York,10-24-2020
933,Rochester Institute of Technology,22,Rochester,New York,10-24-2020
934,Rockland Community College,3,Suffern,New York,10-24-2020
935,Russell Sage College,2,Troy,New York,10-24-2020
936,SUNY Albany,180,Albany,New York,10-24-2020
937,SUNY Alfred State College of Technology,28,Alfred,New York,10-24-2020
938,SUNY Binghamton,224,Vestal,New York,10-24-2020
939,SUNY Brockport,25,Brockport,New York,10-24-2020
940,SUNY Broome Community College,21,Binghamton,New York,10-24-2020
941,SUNY Buffalo State,43,Buffalo,New York,10-24-2020
942,SUNY Canton,5,Canton,New York,10-24-2020
943,SUNY Cobleskill,10,Cobleskill,New York,10-24-2020
944,SUNY College at Potsdam,16,Potsdam,New York,10-24-2020
945,SUNY College of Environmental Science and Forestry,3,Syracuse,New York,10-24-2020
946,SUNY College of Optometry,15,New York City,New York,10-24-2020
947,SUNY Corning Community College,16,Corning,New York,10-24-2020
948,SUNY Cortland,484,Cortland,New York,10-24-2020
949,SUNY Delhi,5,Delhi,New York,10-24-2020
950,SUNY Downstate Health Sciences University*,72,New York City,New York,10-24-2020
951,SUNY Empire State College,27,Saratoga Springs,New York,10-24-2020
952,SUNY Geneseo,40,Geneseo,New York,10-24-2020
953,SUNY Maritime College,27,New York City,New York,10-24-2020
954,SUNY Morrisville,19,Morrisville,New York,10-24-2020
955,SUNY New Paltz,48,New Paltz,New York,10-24-2020
956,SUNY Old Westbury,25,Old Westbury,New York,10-24-2020
957,SUNY Oneonta,721,Oneonta,New York,10-24-2020
958,SUNY Oswego,281,Oswego,New York,10-24-2020
959,SUNY Plattsburgh,13,Plattsburgh,New York,10-24-2020
960,SUNY Polytechnic Institute,4,Utica,New York,10-24-2020
961,SUNY Purchase College,27,Purchase,New York,10-24-2020
962,SUNY University at Buffalo,229,Buffalo,New York,10-24-2020
963,SUNY Westchester Community College,63,Valhalla,New York,10-24-2020
964,SUNY at Fredonia,122,Fredonia,New York,10-24-2020
965,Sarah Lawrence College,3,Bronxville,New York,10-24-2020
966,Schenectady County Community College,4,Schenectady,New York,10-24-2020
967,Siena College,67,Loudonville,New York,10-24-2020
968,Skidmore College,6,Saratoga Springs,New York,10-24-2020
969,St. Bonaventure University,14,St. Bonaventure,New York,10-24-2020
970,St. Francis College,2,New York City,New York,10-24-2020
971,St. John Fisher College,6,Rocheser,New York,10-24-2020
972,St. John's University,36,New York City,New York,10-24-2020
973,St. Joseph's College Long Island,6,Patchogue,New York,10-24-2020
974,St. Joseph's College New York,2,New York City,New York,10-24-2020
975,St. Lawrence University,2,Canton,New York,10-24-2020
976,St. Thomas Aquinas College,14,Sparkill,New York,10-24-2020
977,Stony Brook University*,507,Stony Brook,New York,10-24-2020
978,Suffolk County Community College,135,Selden,New York,10-24-2020
979,Syracuse University,222,Syracuse,New York,10-24-2020
980,The College of Saint Rose,4,Albany,New York,10-24-2020
981,"The Graduate Center, CUNY",2,New York City,New York,10-24-2020
982,The New School,2,New York City,New York,10-24-2020
983,Tompkins Cortland Community College,10,Dryden,New York,10-24-2020
984,Touro College,17,New York City,New York,10-24-2020
985,Trocaire College,4,Buffalo,New York,10-24-2020
986,Ulster County Community College,2,Stone Ridge,New York,10-24-2020
987,Union College,10,Schenectady,New York,10-24-2020
988,United States Merchant Marine Academy,3,Kings Point,New York,10-24-2020
989,United States Military Academy West Point,109,West Point,New York,10-24-2020
990,University of Rochester*,22,Rochester,New York,10-24-2020
991,Upstate Medical University*,59,Syracuse,New York,10-24-2020
992,Utica College,17,Utica,New York,10-24-2020
993,Vassar College,35,Poughkeepsie,New York,10-24-2020
994,Wagner College,14,New York City,New York,10-24-2020
995,Weill Cornell Medical College*,3,New York City,New York,10-24-2020
996,Yeshiva University,3,New York City,New York,10-24-2020
997,Appalachian State University,"1,067",Boone,North Carolina,10-24-2020
998,Barton College,88,Wilson,North Carolina,10-24-2020
999,Belmont Abbey College,63,Belmont,North Carolina,10-24-2020
1000,Brevard College,6,Brevard,North Carolina,10-24-2020
1001,Campbell University,102,Bules Creek,North Carolina,10-24-2020
1002,Carolinas College of Health Sciences*,4,Charlotte,North Carolina,10-24-2020
1003,Catawba College,15,Salisbury,North Carolina,10-24-2020
1004,Chowan University,3,Murfreesboro,North Carolina,10-24-2020
1005,Davidson College,25,Davidson,North Carolina,10-24-2020
1006,Duke University,153,Durham,North Carolina,10-24-2020
1007,Durham Technical Community College,4,Durham,North Carolina,10-24-2020
1008,East Carolina University,"1,390",Greenville,North Carolina,10-24-2020
1009,Elizabeth City State University,38,Elizabeth City,North Carolina,10-24-2020
1010,Elon University,310,Elon,North Carolina,10-24-2020
1011,Fayetteville State University,122,Fayetteville,North Carolina,10-24-2020
1012,Gardner-Webb University,118,Boiling Springs,North Carolina,10-24-2020
1013,Greensboro College,27,Greensboro,North Carolina,10-24-2020
1014,Guilford College,22,Greensboro,North Carolina,10-24-2020
1015,High Point University,153,High Point,North Carolina,10-24-2020
1016,Johnson & Wales University-Charlotte,3,Charlotte,North Carolina,10-24-2020
1017,Johnson C Smith University,1,Charlotte,North Carolina,10-24-2020
1018,Lees-McRae College,22,Banner Elk,North Carolina,10-24-2020
1019,Lenoir-Rhyne University,24,Hickory,North Carolina,10-24-2020
1020,Mars Hill University,14,Mars Hill,North Carolina,10-24-2020
1021,Meredith College,47,Raleigh,North Carolina,10-24-2020
1022,Methodist University,37,Fayetteville,North Carolina,10-24-2020
1023,Montreat College,13,Montreat,North Carolina,10-24-2020
1024,North Carolina A&T State University,211,Greensboro,North Carolina,10-24-2020
1025,North Carolina Central University,81,Durham,North Carolina,10-24-2020
1026,North Carolina State University,"1,180",Raleigh,North Carolina,10-24-2020
1027,North Carolina Wesleyan College,24,Rocky Mount,North Carolina,10-24-2020
1028,Pfeiffer University,40,Misenheimer,North Carolina,10-24-2020
1029,Shaw University,6,Raleigh,North Carolina,10-24-2020
1030,University of Mount Olive,38,Mount Olive,North Carolina,10-24-2020
1031,University of North Carolina Asheville,22,Asheville,North Carolina,10-24-2020
1032,University of North Carolina School of the Arts,8,Winston Salem,North Carolina,10-24-2020
1033,University of North Carolina Wilmington,616,Wilmington,North Carolina,10-24-2020
1034,University of North Carolina at Chapel Hill,"1,248",Chapel Hill,North Carolina,10-24-2020
1035,University of North Carolina at Charlotte,418,Charlotte,North Carolina,10-24-2020
1036,University of North Carolina at Greensboro,161,Greensboro,North Carolina,10-24-2020
1037,University of North Carolina at Pembroke,297,Pembroke,North Carolina,10-24-2020
1038,Wake Forest University,175,Winston-Salem,North Carolina,10-24-2020
1039,Wake Technical Community College,34,Raleigh,North Carolina,10-24-2020
1040,Western Carolina University,233,Cullowhee,North Carolina,10-24-2020
1041,William Peace University,8,Raleigh,North Carolina,10-24-2020
1042,Wingate University,82,Wingate,North Carolina,10-24-2020
1043,Winston-Salem State University,45,Winston-Salem,North Carolina,10-24-2020
1044,Bismarck State College,132,Bismarck,North Dakota,10-24-2020
1045,Dakota College at Bottineau,18,Bottineau,North Dakota,10-24-2020
1046,Dickinson State University,87,Dickinson,North Dakota,10-24-2020
1047,Lake Region State College,27,Devils Lake,North Dakota,10-24-2020
1048,Mayville State University,17,Mayville,North Dakota,10-24-2020
1049,Minot State University,269,Minot,North Dakota,10-24-2020
1050,North Dakota State College of Science,92,Wahpeton,North Dakota,10-24-2020
1051,North Dakota State University,368,Fargo,North Dakota,10-24-2020
1052,University of North Dakota,"1,055",Grand Forks,North Dakota,10-24-2020
1053,Valley City State University,41,Valley City,North Dakota,10-24-2020
1054,Williston State College,93,Williston,North Dakota,10-24-2020
1055,Ashland University,49,Ashland,Ohio,10-24-2020
1056,Baldwin Wallace University,49,Berea,Ohio,10-24-2020
1057,Bluffton University,2,Bluffton,Ohio,10-24-2020
1058,Bowling Green State University,509,Bowling Green,Ohio,10-24-2020
1059,Bowling Green State University Firelands,3,Huron,Ohio,10-24-2020
1060,Capital University,6,Columbus,Ohio,10-24-2020
1061,Case Western Reserve University,47,Cleveland,Ohio,10-24-2020
1062,Cedarville University,28,Cedarville,Ohio,10-24-2020
1063,Central State University,10,Wilberforce,Ohio,10-24-2020
1064,Cleveland State University,1,Cleveland,Ohio,10-24-2020
1065,Columbus College of Art and Design,1,Columbus,Ohio,10-24-2020
1066,Cuyahoga Community College District,3,Cleveland,Ohio,10-24-2020
1067,Defiance College,69,Defiance,Ohio,10-24-2020
1068,Denison University,10,Granville,Ohio,10-24-2020
1069,Franciscan University of Steubenville,20,Steubenville,Ohio,10-24-2020
1070,Heidelberg University,60,Tiffin,Ohio,10-24-2020
1071,Hiram College,9,Hiram,Ohio,10-24-2020
1072,John Carroll University,120,University Heights,Ohio,10-24-2020
1073,Kent State University,282,Kent,Ohio,10-24-2020
1074,Kenyon College,2,Gambier,Ohio,10-24-2020
1075,Lake Erie College,13,Painesville,Ohio,10-24-2020
1076,Malone University,12,Canton,Ohio,10-24-2020
1077,Marietta College,5,Marietta,Ohio,10-24-2020
1078,Miami University (Ohio),"2,189",Oxford,Ohio,10-24-2020
1079,Mount Saint Joseph University,12,Cincinnati,Ohio,10-24-2020
1080,Northeast Ohio Medical University*,11,Rootstown,Ohio,10-24-2020
1081,Notre Dame College,16,Cleveland,Ohio,10-24-2020
1082,Oberlin College,13,Oberlin,Ohio,10-24-2020
1083,Ohio Dominican University,75,Columbus,Ohio,10-24-2020
1084,Ohio Northern University,32,Ada,Ohio,10-24-2020
1085,Ohio State University,"3,350",Columbus,Ohio,10-24-2020
1086,Ohio University,519,Athens,Ohio,10-24-2020
1087,Ohio University-Chillicothe,1,Chillicothe,Ohio,10-24-2020
1088,Ohio University-Southern,4,Irontown,Ohio,10-24-2020
1089,Ohio University-Zanesville,1,Zanesville,Ohio,10-24-2020
1090,Ohio Wesleyan University,113,Delaware,Ohio,10-24-2020
1091,Otterbein University,50,Westerville,Ohio,10-24-2020
1092,Shawnee State University,29,Portsmouth,Ohio,10-24-2020
1093,Sinclair Community College,17,Dayton,Ohio,10-24-2020
1094,Terra State Community College,9,Fremont,Ohio,10-24-2020
1095,The College of Wooster,24,Wooster,Ohio,10-24-2020
1096,The University of Findlay,45,Findlay,Ohio,10-24-2020
1097,Tiffin University,53,Tiffin,Ohio,10-24-2020
1098,University of Akron,79,Akron,Ohio,10-24-2020
1099,University of Cincinnati,708,Cincinnati,Ohio,10-24-2020
1100,University of Dayton,"1,396",Dayton,Ohio,10-24-2020
1101,University of Mount Union,44,Alliance,Ohio,10-24-2020
1102,University of Toledo,396,Toledo,Ohio,10-24-2020
1103,Ursuline College,5,Pepper Pike,Ohio,10-24-2020
1104,Walsh University,44,North Canton,Ohio,10-24-2020
1105,Wilmington College,6,Wilmington,Ohio,10-24-2020
1106,Wittenberg University,182,Springfield,Ohio,10-24-2020
1107,Wright State University,50,Dayton,Ohio,10-24-2020
1108,Wright State University-Lake Campus,1,Celina,Ohio,10-24-2020
1109,Xavier University,42,Cincinnati,Ohio,10-24-2020
1110,Youngstown State University,29,Youngstown,Ohio,10-24-2020
1111,Cameron University,64,Lawton,Oklahoma,10-24-2020
1112,East Central University,6,Ada,Oklahoma,10-24-2020
1113,Langston University,30,Langston,Oklahoma,10-24-2020
1114,Northeastern State University,100,Tahlequah,Oklahoma,10-24-2020
1115,Northern Oklahoma College,106,Tonkawa,Oklahoma,10-24-2020
1116,Northwestern Oklahoma State University,19,Alva,Oklahoma,10-24-2020
1117,Oklahoma Christian University,125,Edmond,Oklahoma,10-24-2020
1118,Oklahoma City University,36,Oklahoma City,Oklahoma,10-24-2020
1119,Oklahoma Panhandle State University,82,Goodwell,Oklahoma,10-24-2020
1120,Oklahoma State University,"1,560",Stillwater,Oklahoma,10-24-2020
1121,Oklahoma State University Center for Health Sciences,31,Tulsa,Oklahoma,10-24-2020
1122,Oklahoma State University Institute of Technology,35,Okmulgee,Oklahoma,10-24-2020
1123,Oklahoma State University-Oklahoma City,6,Oklahoma City,Oklahoma,10-24-2020
1124,Oral Roberts University,1,Tulsa,Oklahoma,10-24-2020
1125,Southeastern Oklahoma State University,81,Durant,Oklahoma,10-24-2020
1126,Southwestern Oklahoma State University,243,Weatherford,Oklahoma,10-24-2020
1127,University of Central Oklahoma,408,Edmond,Oklahoma,10-24-2020
1128,University of Oklahoma,542,Norman,Oklahoma,10-24-2020
1129,University of Science and Arts of Oklahoma,12,Chickasha,Oklahoma,10-24-2020
1130,University of Tulsa,102,Tulsa,Oklahoma,10-24-2020
1131,Eastern Oregon University,14,La Grande,Oregon,10-24-2020
1132,George Fox University,5,Newberg,Oregon,10-24-2020
1133,Lane Community College,13,Eugene,Oregon,10-24-2020
1134,Lewis & Clark College,3,Portland,Oregon,10-24-2020
1135,Linfield University,7,McMinnville,Oregon,10-24-2020
1136,Linfield University-School of Nursing,1,Portland,Oregon,10-24-2020
1137,Oregon Health & Science University*,138,Portland,Oregon,10-24-2020
1138,Oregon Institute of Technology,8,Klamath Falls,Oregon,10-24-2020
1139,Oregon State University,121,Corvallis,Oregon,10-24-2020
1140,Pacific University,8,Forest Grove,Oregon,10-24-2020
1141,Portland State University,4,Portland,Oregon,10-24-2020
1142,Reed College,12,Portland,Oregon,10-24-2020
1143,Southern Oregon University,5,Ashland,Oregon,10-24-2020
1144,University of Oregon,470,Eugene,Oregon,10-24-2020
1145,Western Oregon University,5,Mounmouth,Oregon,10-24-2020
1146,Willamette University,10,Salem,Oregon,10-24-2020
1147,Albright College,3,Reading,Pennsylvania,10-24-2020
1148,Allegheny College,29,Meadville,Pennsylvania,10-24-2020
1149,Alvernia University,2,Reading,Pennsylvania,10-24-2020
1150,Arcadia University,1,Glenslide,Pennsylvania,10-24-2020
1151,Bloomsburg University of Pennsylvania,366,Bloomsburg,Pennsylvania,10-24-2020
1152,Bryn Athyn College‡,1,Bryn Athyn,Pennsylvania,10-24-2020
1153,Bryn Mawr College,6,Bryn Mawr,Pennsylvania,10-24-2020
1154,Bucknell University,19,Lewisburg,Pennsylvania,10-24-2020
1155,Cabrini University,9,Radnor,Pennsylvania,10-24-2020
1156,California University of Pennsylvania,7,California,Pennsylvania,10-24-2020
1157,Carnegie Mellon University,61,Pittsburgh,Pennsylvania,10-24-2020
1158,Cedar Crest College,1,Allentown,Pennsylvania,10-24-2020
1159,Chatham University,15,Pittsburgh,Pennsylvania,10-24-2020
1160,Clarion University of Pennsylvania,2,Clarion,Pennsylvania,10-24-2020
1161,Community College of Allegheny County,26,Pittsburgh,Pennsylvania,10-24-2020
1162,DeSales University,6,Center Valley,Pennsylvania,10-24-2020
1163,Delaware Valley University,17,Doylestown,Pennsylvania,10-24-2020
1164,Drexel University,36,Philadelphia,Pennsylvania,10-24-2020
1165,Duquesne University,73,Pittsburgh,Pennsylvania,10-24-2020
1166,East Stroudsburg University,7,East Stroudsburg,Pennsylvania,10-24-2020
1167,Eastern University,8,St. Davids,Pennsylvania,10-24-2020
1168,Edinboro University,4,Edinboro,Pennsylvania,10-24-2020
1169,Elizabethtown College,11,Elizabethtown,Pennsylvania,10-24-2020
1170,Franklin and Marshall College,17,Lancaster,Pennsylvania,10-24-2020
1171,Gannon University,74,Erie,Pennsylvania,10-24-2020
1172,Geneva College,6,Beaver Falls,Pennsylvania,10-24-2020
1173,Gettysburg College,99,Gettysburg,Pennsylvania,10-24-2020
1174,Grove City College,19,Grove City,Pennsylvania,10-24-2020
1175,Haverford College,4,Haverford,Pennsylvania,10-24-2020
1176,Holy Family University,3,Philadelphia,Pennsylvania,10-24-2020
1177,Immaculata University,1,Immaculata,Pennsylvania,10-24-2020
1178,Indiana University of Pennsylvania,267,Indiana,Pennsylvania,10-24-2020
1179,Juniata College,11,Huntingdom,Pennsylvania,10-24-2020
1180,King's College,10,Wilkes-Barre,Pennsylvania,10-24-2020
1181,Kutztown University,342,Kutztown,Pennsylvania,10-24-2020
1182,La Roche University,1,Pittsburgh,Pennsylvania,10-24-2020
1183,La Salle University,17,Philadelphia,Pennsylvania,10-24-2020
1184,Lafayette College,9,Easton,Pennsylvania,10-24-2020
1185,Lancaster Bible College,3,Lancaster,Pennsylvania,10-24-2020
1186,Lehigh University,212,Bethlehem,Pennsylvania,10-24-2020
1187,Lock Haven University,88,Lock Haven,Pennsylvania,10-24-2020
1188,Lycoming College,6,Williamsport,Pennsylvania,10-24-2020
1189,Mansfield University of Pennsylvania,10,Mansfield,Pennsylvania,10-24-2020
1190,Marywood University,13,Scranton,Pennsylvania,10-24-2020
1191,Mercyhurst University,17,Erie,Pennsylvania,10-24-2020
1192,Messiah University,38,Mechanicsburg,Pennsylvania,10-24-2020
1193,Millersville University of Pennsylvania,69,Millersville,Pennsylvania,10-24-2020
1194,Misericordia University,24,Dallas,Pennsylvania,10-24-2020
1195,Moravian College,22,Bethlehem,Pennsylvania,10-24-2020
1196,Mount Aloysius College,21,Cresson,Pennsylvania,10-24-2020
1197,Muhlenberg College,3,Allentown,Pennsylvania,10-24-2020
1198,Neumann University,3,Aston,Pennsylvania,10-24-2020
1199,Penn State University,"3,456",State College,Pennsylvania,10-24-2020
1200,Penn State University Abington,4,Abington,Pennsylvania,10-24-2020
1201,Penn State University Altoona,206,Altoona,Pennsylvania,10-24-2020
1202,Penn State University Beaver,2,Monaca,Pennsylvania,10-24-2020
1203,Penn State University Behrend,27,Erie,Pennsylvania,10-24-2020
1204,Penn State University Berks,8,Reading,Pennsylvania,10-24-2020
1205,Penn State University Brandywine,2,Media,Pennsylvania,10-24-2020
1206,Penn State University College of Medicine*,19,Hershey,Pennsylvania,10-24-2020
1207,Penn State University DuBois,1,Dubois,Pennsylvania,10-24-2020
1208,Penn State University Fayette,3,Lemont Furnace,Pennsylvania,10-24-2020
1209,Penn State University Harrisburg,18,Middletown,Pennsylvania,10-24-2020
1210,Penn State University Hazleton,2,Hazleton,Pennsylvania,10-24-2020
1211,Penn State University New Kensington,3,New Kensington,Pennsylvania,10-24-2020
1212,Penn State University Schuylkill,2,Schuylkill Haven,Pennsylvania,10-24-2020
1213,Penn State University Scranton,12,Dunmore,Pennsylvania,10-24-2020
1214,Pennsylvania College of Technology,66,Williamsport,Pennsylvania,10-24-2020
1215,Point Park University,20,Pittsburgh,Pennsylvania,10-24-2020
1216,Robert Morris University,20,Moon Township,Pennsylvania,10-24-2020
1217,Rosemont College,5,Rosemont,Pennsylvania,10-24-2020
1218,Saint Francis University,6,Loretto,Pennsylvania,10-24-2020
1219,Saint Joseph's University,250,Philadelphia,Pennsylvania,10-24-2020
1220,Saint Vincent College,10,Latrobe,Pennsylvania,10-24-2020
1221,Seton Hill University,34,Greensburg,Pennsylvania,10-24-2020
1222,Shippensburg University of Pennsylvania,62,Shippensburg,Pennsylvania,10-24-2020
1223,Slippery Rock University of Pennsylvania,172,Slippery Rock,Pennsylvania,10-24-2020
1224,Susquehanna University,8,Selinsgrove,Pennsylvania,10-24-2020
1225,Swarthmore College,15,Swarthmore,Pennsylvania,10-24-2020
1226,Temple University,604,Philadelphia,Pennsylvania,10-24-2020
1227,Thiel College,31,Greenville,Pennsylvania,10-24-2020
1228,Thomas Jefferson University,124,Philadelphia,Pennsylvania,10-24-2020
1229,University of Pennsylvania,499,Philadelphia,Pennsylvania,10-24-2020
1230,University of Pittsburgh,358,Pittsburgh,Pennsylvania,10-24-2020
1231,University of Pittsburgh Johnstown,17,Johnstown,Pennsylvania,10-24-2020
1232,University of Pittsburgh at Bradford,6,Bradford,Pennsylvania,10-24-2020
1233,University of Pittsburgh at Greensburg,4,Greensburg,Pennsylvania,10-24-2020
1234,University of Scranton,512,Scranton,Pennsylvania,10-24-2020
1235,University of Valley Forge,2,Phoenixville,Pennsylvania,10-24-2020
1236,University of the Sciences,14,Philadelphia,Pennsylvania,10-24-2020
1237,Ursinus College,19,Collegeville,Pennsylvania,10-24-2020
1238,Villanova University,235,Villanova,Pennsylvania,10-24-2020
1239,Waynesburg University,8,Waynesburg,Pennsylvania,10-24-2020
1240,West Chester University,97,West Chester,Pennsylvania,10-24-2020
1241,Westminster College,12,New Wilmington,Pennsylvania,10-24-2020
1242,Widener University,30,Chester,Pennsylvania,10-24-2020
1243,Wilkes University,37,Wilkes-Barre,Pennsylvania,10-24-2020
1244,York College of Pennsylvania,35,York,Pennsylvania,10-24-2020
1245,University of Puerto Rico at Cayey,3,Cayey,Puerto Rico,10-24-2020
1246,Brown University,27,Providence,Rhode Island,10-24-2020
1247,Bryant University,29,Smithfield,Rhode Island,10-24-2020
1248,Johnson & Wales University,47,Providence,Rhode Island,10-24-2020
1249,Providence College,252,Providence,Rhode Island,10-24-2020
1250,Rhode Island College,21,Providence,Rhode Island,10-24-2020
1251,Rhode Island School of Design,8,Providence,Rhode Island,10-24-2020
1252,Roger Williams University,38,Bristol,Rhode Island,10-24-2020
1253,Salve Regina University,3,Newport,Rhode Island,10-24-2020
1254,University of Rhode Island,396,Kingston,Rhode Island,10-24-2020
1255,Anderson University,38,Anderson,South Carolina,10-24-2020
1256,Benedict College,6,Columbia,South Carolina,10-24-2020
1257,Bob Jones University,14,Greenville,South Carolina,10-24-2020
1258,Charleston Southern University‡,23,North Charleston,South Carolina,10-24-2020
1259,Claflin University‡,2,Orangeburg,South Carolina,10-24-2020
1260,Clemson University,"4,082",Clemson,South Carolina,10-24-2020
1261,Coastal Carolina University,324,Conway,South Carolina,10-24-2020
1262,Coker University,12,Hartsville,South Carolina,10-24-2020
1263,College of Charleston,432,Charleston,South Carolina,10-24-2020
1264,Converse College,5,Spartanburg,South Carolina,10-24-2020
1265,Francis Marion University,49,Florence,South Carolina,10-24-2020
1266,Furman University,90,Greenville,South Carolina,10-24-2020
1267,Greenville Technical College,202,Greenville,South Carolina,10-24-2020
1268,Lander University,122,Greenwood,South Carolina,10-24-2020
1269,Limestone College,16,Gaffney,South Carolina,10-24-2020
1270,Medical University of South Carolina*,249,Charleston,South Carolina,10-24-2020
1271,Newberry College,23,Newberry,South Carolina,10-24-2020
1272,North Greenville University,103,Tigerville,South Carolina,10-24-2020
1273,Presbyterian College,83,Clinton,South Carolina,10-24-2020
1274,South Carolina State University,10,Orangeburg,South Carolina,10-24-2020
1275,Southern Wesleyan University,6,Central,South Carolina,10-24-2020
1276,The Citadel,128,Charleston,South Carolina,10-24-2020
1277,University of South Carolina,"2,562",Columbia,South Carolina,10-24-2020
1278,University of South Carolina Aiken*,18,Aiken,South Carolina,10-24-2020
1279,University of South Carolina Beaufort,55,Blufton,South Carolina,10-24-2020
1280,University of South Carolina Upstate,67,Spartanburg,South Carolina,10-24-2020
1281,Winthrop University,37,Rock Hill,South Carolina,10-24-2020
1282,Wofford College,85,Spartanburg,South Carolina,10-24-2020
1283,Augustana University,160,Sioux Falls,South Dakota,10-24-2020
1284,Black Hills State University,28,Spearfish,South Dakota,10-24-2020
1285,Dakota State University,9,Madison,South Dakota,10-24-2020
1286,Mount Marty College,21,Yankton,South Dakota,10-24-2020
1287,Northern State University,45,Aberdeen,South Dakota,10-24-2020
1288,South Dakota School of Mines and Technology,41,Rapid City,South Dakota,10-24-2020
1289,South Dakota State University‡,91,Brookings,South Dakota,10-24-2020
1290,University of Sioux Falls,31,Sioux Falls,South Dakota,10-24-2020
1291,University of South Dakota,246,Vermillion,South Dakota,10-24-2020
1292,Austin Peay State University,168,Clarksville,Tennessee,10-24-2020
1293,Belmont University,64,Nashville,Tennessee,10-24-2020
1294,Bethel University,111,McKenzie,Tennessee,10-24-2020
1295,Carson-Newman University,167,Jefferson City,Tennessee,10-24-2020
1296,Chattanooga State Community College,65,Chattanooga,Tennessee,10-24-2020
1297,Christian Brothers University‡,41,Memphis,Tennessee,10-24-2020
1298,Cleveland State Community College,45,Cleveland,Tennessee,10-24-2020
1299,Columbia State Community College,50,Columbia,Tennessee,10-24-2020
1300,Cumberland University,96,Lebanon,Tennessee,10-24-2020
1301,Dyersburg State Community College,40,Dyersburg,Tennessee,10-24-2020
1302,East Tennessee State University,272,Johnson City,Tennessee,10-24-2020
1303,Jackson State Community College,51,Jackson,Tennessee,10-24-2020
1304,King University,38,Bristol,Tennessee,10-24-2020
1305,Lincoln Memorial University,87,Harrogate,Tennessee,10-24-2020
1306,Lipscomb University,108,Nashville,Tennessee,10-24-2020
1307,Middle Tennessee State University,277,Murfreesboro,Tennessee,10-24-2020
1308,Milligan University,34,Milligan College,Tennessee,10-24-2020
1309,Motlow State Community College,33,Tullahoma,Tennessee,10-24-2020
1310,Nashville State Community College,43,Nashville,Tennessee,10-24-2020
1311,Northeast State Community College,56,Blountville,Tennessee,10-24-2020
1312,Pellissippi State Community College,25,Knoxville,Tennessee,10-24-2020
1313,Rhodes College,7,Memphis,Tennessee,10-24-2020
1314,Roane State Community College,57,Harriman,Tennessee,10-24-2020
1315,Southern Adventist University,24,Collegedale,Tennessee,10-24-2020
1316,Southwest Tennessee Community College,76,Memphis,Tennessee,10-24-2020
1317,Tennessee College of Applied Technology-Athens,9,Athens,Tennessee,10-24-2020
1318,Tennessee College of Applied Technology-Covington,12,Covington,Tennessee,10-24-2020
1319,Tennessee College of Applied Technology-Crossville,21,Crossville,Tennessee,10-24-2020
1320,Tennessee College of Applied Technology-Crump,19,Crump,Tennessee,10-24-2020
1321,Tennessee College of Applied Technology-Dickson,32,Dickson,Tennessee,10-24-2020
1322,Tennessee College of Applied Technology-Elizabethton,3,Elizabethton,Tennessee,10-24-2020
1323,Tennessee College of Applied Technology-Harriman,11,Harriman,Tennessee,10-24-2020
1324,Tennessee College of Applied Technology-Hartsville,3,Hartsville,Tennessee,10-24-2020
1325,Tennessee College of Applied Technology-Jacksboro,4,Jacksboro,Tennessee,10-24-2020
1326,Tennessee College of Applied Technology-Jackson,10,Jackson,Tennessee,10-24-2020
1327,Tennessee College of Applied Technology-Knoxville,10,Knoxville,Tennessee,10-24-2020
1328,Tennessee College of Applied Technology-Livingston,28,Livingston,Tennessee,10-24-2020
1329,Tennessee College of Applied Technology-McKenzie,6,McKenzie,Tennessee,10-24-2020
1330,Tennessee College of Applied Technology-McMinnville,6,McMinnville,Tennessee,10-24-2020
1331,Tennessee College of Applied Technology-Memphis,4,Memphis,Tennessee,10-24-2020
