,School,Cases,City,State,Date
1082,Plaza College,3,New York City,New York,04-03-2021
1083,Pratt Institute,12,New York City,New York,04-03-2021
1084,Rensselaer Polytechnic Institute,34,Troy,New York,04-03-2021
1085,Roberts Wesleyan College,34,Rochester,New York,04-03-2021
1086,Rochester Institute of Technology,140,Rochester,New York,04-03-2021
1087,Rockefeller University,46,New York City,New York,04-03-2021
1088,Rockland Community College,20,Suffern,New York,04-03-2021
1089,Russell Sage College,11,Troy,New York,04-03-2021
1090,SUNY Albany,457,Albany,New York,04-03-2021
1091,SUNY Alfred State College of Technology,126,Alfred,New York,04-03-2021
1092,SUNY Binghamton,498,Vestal,New York,04-03-2021
1093,SUNY Brockport,151,Brockport,New York,04-03-2021
1094,SUNY Broome Community College,48,Binghamton,New York,04-03-2021
1095,SUNY Buffalo State,149,Buffalo,New York,04-03-2021
1096,SUNY Canton,11,Canton,New York,04-03-2021
1097,SUNY Cobleskill,23,Cobleskill,New York,04-03-2021
1098,SUNY College at Potsdam,27,Potsdam,New York,04-03-2021
1099,SUNY College of Environmental Science and Forestry,17,Syracuse,New York,04-03-2021
1100,SUNY College of Optometry,27,New York City,New York,04-03-2021
1101,SUNY Corning Community College,37,Corning,New York,04-03-2021
1102,SUNY Cortland,765,Cortland,New York,04-03-2021
1103,SUNY Delhi,23,Delhi,New York,04-03-2021
1104,SUNY Downstate Health Sciences University*,99,New York City,New York,04-03-2021
1105,SUNY Empire State College,27,Saratoga Springs,New York,04-03-2021
1106,SUNY Geneseo,97,Geneseo,New York,04-03-2021
1107,SUNY Maritime College,53,New York City,New York,04-03-2021
1108,SUNY Morrisville,46,Morrisville,New York,04-03-2021
1109,SUNY New Paltz,109,New Paltz,New York,04-03-2021
1110,SUNY Old Westbury,33,Old Westbury,New York,04-03-2021
1111,SUNY Oneonta,754,Oneonta,New York,04-03-2021
1112,SUNY Oswego,348,Oswego,New York,04-03-2021
1113,SUNY Plattsburgh,143,Plattsburgh,New York,04-03-2021
1114,SUNY Polytechnic Institute,23,Utica,New York,04-03-2021
1115,SUNY Purchase College,45,Purchase,New York,04-03-2021
1116,SUNY University at Buffalo,438,Buffalo,New York,04-03-2021
1117,SUNY Westchester Community College,104,Valhalla,New York,04-03-2021
1118,SUNY at Fredonia,221,Fredonia,New York,04-03-2021
1119,Saint Elizabeth College of Nursing,7,Utica,New York,04-03-2021
1120,Sarah Lawrence College,12,Bronxville,New York,04-03-2021
1121,Schenectady County Community College,16,Schenectady,New York,04-03-2021
1122,Siena College,189,Loudonville,New York,04-03-2021
1123,Skidmore College,21,Saratoga Springs,New York,04-03-2021
1124,St. Bonaventure University,156,St. Bonaventure,New York,04-03-2021
1125,St. Francis College,12,New York City,New York,04-03-2021
1126,St. John Fisher College,105,Rocheser,New York,04-03-2021
1127,St. John's University,120,New York City,New York,04-03-2021
1128,St. Joseph's College Long Island,12,Patchogue,New York,04-03-2021
1129,St. Joseph's College New York,9,New York City,New York,04-03-2021
1130,St. Joseph's College of Nursing*,15,Syracuse,New York,04-03-2021
1131,St. Lawrence University,17,Canton,New York,04-03-2021
1132,St. Thomas Aquinas College,40,Sparkill,New York,04-03-2021
1133,Stony Brook University*,645,Stony Brook,New York,04-03-2021
1134,Suffolk County Community College,180,Selden,New York,04-03-2021
1135,Sullivan County Community College,3,Loch Sheldrake,New York,04-03-2021
1136,Swedish Institute a College of Health Sciences,2,New York City,New York,04-03-2021
1137,Syracuse University,801,Syracuse,New York,04-03-2021
1138,The College of Saint Rose,27,Albany,New York,04-03-2021
1139,The College of Westchester,4,White Plains,New York,04-03-2021
1140,"The Graduate Center, CUNY",8,New York City,New York,04-03-2021
1141,The King's College,4,New York City,New York,04-03-2021
1142,The New School,16,New York City,New York,04-03-2021
1143,Tompkins Cortland Community College,45,Dryden,New York,04-03-2021
1144,Touro College,35,New York City,New York,04-03-2021
1145,Trocaire College,25,Buffalo,New York,04-03-2021
1146,Ulster County Community College,9,Stone Ridge,New York,04-03-2021
1147,Union College,34,Schenectady,New York,04-03-2021
1148,United States Merchant Marine Academy,3,Kings Point,New York,04-03-2021
1149,United States Military Academy West Point,192,West Point,New York,04-03-2021
1150,University of Rochester*,96,Rochester,New York,04-03-2021
1151,Upstate Medical University*,306,Syracuse,New York,04-03-2021
1152,Utica College,73,Utica,New York,04-03-2021
1153,Vassar College,50,Poughkeepsie,New York,04-03-2021
1154,Vaughn College of Aeronautics and Technology,7,New York City,New York,04-03-2021
1155,Villa Maria College,8,Buffalo,New York,04-03-2021
1156,Wagner College,40,New York City,New York,04-03-2021
1157,Weill Cornell Medical College*,12,New York City,New York,04-03-2021
1158,Wells College,6,Aurora,New York,04-03-2021
1159,Yeshiva University,5,New York City,New York,04-03-2021
1160,Appalachian State University,"1,284",Boone,North Carolina,04-03-2021
1161,Barton College,108,Wilson,North Carolina,04-03-2021
1162,Belmont Abbey College,66,Belmont,North Carolina,04-03-2021
1163,Brevard College,20,Brevard,North Carolina,04-03-2021
1164,Campbell University,149,Bules Creek,North Carolina,04-03-2021
1165,Carolinas College of Health Sciences*,18,Charlotte,North Carolina,04-03-2021
1166,Catawba College,40,Salisbury,North Carolina,04-03-2021
1167,Chowan University,25,Murfreesboro,North Carolina,04-03-2021
1168,Davidson College,48,Davidson,North Carolina,04-03-2021
1169,Duke University,267,Durham,North Carolina,04-03-2021
1170,Durham Technical Community College,11,Durham,North Carolina,04-03-2021
1171,East Carolina University,"1,588",Greenville,North Carolina,04-03-2021
1172,Elizabeth City State University,75,Elizabeth City,North Carolina,04-03-2021
1173,Elon University,927,Elon,North Carolina,04-03-2021
1174,Fayetteville State University,156,Fayetteville,North Carolina,04-03-2021
1175,Gardner-Webb University,166,Boiling Springs,North Carolina,04-03-2021
1176,Greensboro College,43,Greensboro,North Carolina,04-03-2021
1177,Guilford College,36,Greensboro,North Carolina,04-03-2021
1178,High Point University,153,High Point,North Carolina,04-03-2021
1179,Johnson & Wales University-Charlotte,11,Charlotte,North Carolina,04-03-2021
1180,Johnson C Smith University,1,Charlotte,North Carolina,04-03-2021
1181,Lees-McRae College,37,Banner Elk,North Carolina,04-03-2021
1182,Lenoir-Rhyne University,54,Hickory,North Carolina,04-03-2021
1183,Livingstone College,1,Salisbury,North Carolina,04-03-2021
1184,Mars Hill University,62,Mars Hill,North Carolina,04-03-2021
1185,Meredith College,62,Raleigh,North Carolina,04-03-2021
1186,Methodist University,37,Fayetteville,North Carolina,04-03-2021
1187,Montreat College,48,Montreat,North Carolina,04-03-2021
1188,North Carolina A&T State University,576,Greensboro,North Carolina,04-03-2021
1189,North Carolina Central University,137,Durham,North Carolina,04-03-2021
1190,North Carolina State University,"1,426",Raleigh,North Carolina,04-03-2021
1191,North Carolina Wesleyan College,70,Rocky Mount,North Carolina,04-03-2021
1192,Pfeiffer University,53,Misenheimer,North Carolina,04-03-2021
1193,Queens University of Charlotte,2,Charlotte,North Carolina,04-03-2021
1194,Shaw University,30,Raleigh,North Carolina,04-03-2021
1195,University of Mount Olive,91,Mount Olive,North Carolina,04-03-2021
1196,University of North Carolina Asheville,27,Asheville,North Carolina,04-03-2021
1197,University of North Carolina School of the Arts,33,Winston Salem,North Carolina,04-03-2021
1198,University of North Carolina Wilmington,825,Wilmington,North Carolina,04-03-2021
1199,University of North Carolina at Chapel Hill,"1,513",Chapel Hill,North Carolina,04-03-2021
1200,University of North Carolina at Charlotte,"1,086",Charlotte,North Carolina,04-03-2021
1201,University of North Carolina at Greensboro,329,Greensboro,North Carolina,04-03-2021
1202,University of North Carolina at Pembroke,459,Pembroke,North Carolina,04-03-2021
1203,Wake Forest University,650,Winston-Salem,North Carolina,04-03-2021
1204,Wake Technical Community College,68,Raleigh,North Carolina,04-03-2021
1205,Warren Wilson College,2,Swannanoa,North Carolina,04-03-2021
1206,Western Carolina University,458,Cullowhee,North Carolina,04-03-2021
1207,William Peace University,77,Raleigh,North Carolina,04-03-2021
1208,Wingate University,117,Wingate,North Carolina,04-03-2021
1209,Winston-Salem State University,136,Winston-Salem,North Carolina,04-03-2021
1210,Bismarck State College,252,Bismarck,North Dakota,04-03-2021
1211,Dakota College at Bottineau,91,Bottineau,North Dakota,04-03-2021
1212,Dickinson State University,164,Dickinson,North Dakota,04-03-2021
1213,Lake Region State College,83,Devils Lake,North Dakota,04-03-2021
1214,Mayville State University,137,Mayville,North Dakota,04-03-2021
1215,Minot State University,563,Minot,North Dakota,04-03-2021
1216,North Dakota State College of Science,244,Wahpeton,North Dakota,04-03-2021
1217,North Dakota State University,867,Fargo,North Dakota,04-03-2021
1218,Nueta Hidatsa Sahnish College,2,New Town,North Dakota,04-03-2021
1219,Sitting Bull College,12,Fort Yates,North Dakota,04-03-2021
1220,University of North Dakota,"1,961",Grand Forks,North Dakota,04-03-2021
1221,Valley City State University,127,Valley City,North Dakota,04-03-2021
1222,Williston State College,137,Williston,North Dakota,04-03-2021
1223,Ashland University,151,Ashland,Ohio,04-03-2021
1224,Baldwin Wallace University,188,Berea,Ohio,04-03-2021
1225,Bluffton University,4,Bluffton,Ohio,04-03-2021
1226,Bowling Green State University,979,Bowling Green,Ohio,04-03-2021
1227,Bowling Green State University Firelands,15,Huron,Ohio,04-03-2021
1228,Capital University,42,Columbus,Ohio,04-03-2021
1229,Case Western Reserve University,194,Cleveland,Ohio,04-03-2021
1230,Cedarville University,29,Cedarville,Ohio,04-03-2021
1231,Central State University,50,Wilberforce,Ohio,04-03-2021
1232,Cleveland State University,43,Cleveland,Ohio,04-03-2021
1233,Columbus College of Art and Design,4,Columbus,Ohio,04-03-2021
1234,Cuyahoga Community College District,60,Cleveland,Ohio,04-03-2021
1235,Defiance College,69,Defiance,Ohio,04-03-2021
1236,Denison University,27,Granville,Ohio,04-03-2021
1237,Franciscan University of Steubenville,159,Steubenville,Ohio,04-03-2021
1238,Heidelberg University,109,Tiffin,Ohio,04-03-2021
1239,Hiram College,26,Hiram,Ohio,04-03-2021
1240,John Carroll University,166,University Heights,Ohio,04-03-2021
1241,Kent State University,791,Kent,Ohio,04-03-2021
1242,Kenyon College,12,Gambier,Ohio,04-03-2021
1243,Lake Erie College,47,Painesville,Ohio,04-03-2021
1244,Lorain County Community College,49,Elyria,Ohio,04-03-2021
1245,Lourdes University,121,Sylvania,Ohio,04-03-2021
1246,Malone University,95,Canton,Ohio,04-03-2021
1247,Marietta College,129,Marietta,Ohio,04-03-2021
1248,Miami University (Ohio),"2,540",Oxford,Ohio,04-03-2021
1249,Mount Saint Joseph University,62,Cincinnati,Ohio,04-03-2021
1250,Muskingum University,27,New Concord,Ohio,04-03-2021
1251,North Central State College,48,Mansfield,Ohio,04-03-2021
1252,Northeast Ohio Medical University*,38,Rootstown,Ohio,04-03-2021
1253,Notre Dame College,69,Cleveland,Ohio,04-03-2021
1254,Oberlin College,28,Oberlin,Ohio,04-03-2021
1255,Ohio Dominican University,115,Columbus,Ohio,04-03-2021
1256,Ohio Northern University,125,Ada,Ohio,04-03-2021
1257,Ohio State University,"5,806",Columbus,Ohio,04-03-2021
1258,Ohio University,847,Athens,Ohio,04-03-2021
1259,Ohio University-Chillicothe,4,Chillicothe,Ohio,04-03-2021
1260,Ohio University-Eastern,5,St. Clairesville,Ohio,04-03-2021
1261,Ohio University-Lancaster,1,Lancaster,Ohio,04-03-2021
1262,Ohio University-Southern,15,Irontown,Ohio,04-03-2021
1263,Ohio University-Zanesville,10,Zanesville,Ohio,04-03-2021
1264,Ohio Wesleyan University,141,Delaware,Ohio,04-03-2021
1265,Otterbein University,154,Westerville,Ohio,04-03-2021
1266,Shawnee State University,127,Portsmouth,Ohio,04-03-2021
1267,Sinclair Community College,51,Dayton,Ohio,04-03-2021
1268,Terra State Community College,32,Fremont,Ohio,04-03-2021
1269,The College of Wooster,24,Wooster,Ohio,04-03-2021
1270,The University of Findlay,277,Findlay,Ohio,04-03-2021
1271,Tiffin University,72,Tiffin,Ohio,04-03-2021
1272,University of Akron,315,Akron,Ohio,04-03-2021
1273,University of Cincinnati,"1,839",Cincinnati,Ohio,04-03-2021
1274,University of Dayton,"1,573",Dayton,Ohio,04-03-2021
1275,University of Mount Union,222,Alliance,Ohio,04-03-2021
1276,University of Toledo,722,Toledo,Ohio,04-03-2021
1277,Ursuline College,44,Pepper Pike,Ohio,04-03-2021
1278,Walsh University,161,North Canton,Ohio,04-03-2021
1279,Wilmington College,71,Wilmington,Ohio,04-03-2021
1280,Wittenberg University,217,Springfield,Ohio,04-03-2021
1281,Wright State University,168,Dayton,Ohio,04-03-2021
1282,Wright State University-Lake Campus,10,Celina,Ohio,04-03-2021
1283,Xavier University,46,Cincinnati,Ohio,04-03-2021
1284,Youngstown State University,277,Youngstown,Ohio,04-03-2021
1285,Cameron University,159,Lawton,Oklahoma,04-03-2021
1286,East Central University,10,Ada,Oklahoma,04-03-2021
1287,Langston University,64,Langston,Oklahoma,04-03-2021
1288,Northeastern State University,144,Tahlequah,Oklahoma,04-03-2021
1289,Northern Oklahoma College,172,Tonkawa,Oklahoma,04-03-2021
1290,Northwestern Oklahoma State University,152,Alva,Oklahoma,04-03-2021
1291,Oklahoma Christian University,186,Edmond,Oklahoma,04-03-2021
1292,Oklahoma City University,36,Oklahoma City,Oklahoma,04-03-2021
1293,Oklahoma Panhandle State University,90,Goodwell,Oklahoma,04-03-2021
1294,Oklahoma State University,"2,238",Stillwater,Oklahoma,04-03-2021
1295,Oklahoma State University Center for Health Sciences,58,Tulsa,Oklahoma,04-03-2021
1296,Oklahoma State University Institute of Technology,48,Okmulgee,Oklahoma,04-03-2021
1297,Oklahoma State University-Oklahoma City,6,Oklahoma City,Oklahoma,04-03-2021
1298,Oral Roberts University,1,Tulsa,Oklahoma,04-03-2021
1299,Rose State College,130,Midwest City,Oklahoma,04-03-2021
1300,Southeastern Oklahoma State University,220,Durant,Oklahoma,04-03-2021
1301,Southwestern Oklahoma State University,365,Weatherford,Oklahoma,04-03-2021
1302,University of Central Oklahoma,690,Edmond,Oklahoma,04-03-2021
1303,University of Oklahoma,835,Norman,Oklahoma,04-03-2021
1304,University of Science and Arts of Oklahoma,37,Chickasha,Oklahoma,04-03-2021
1305,University of Tulsa,283,Tulsa,Oklahoma,04-03-2021
1306,Eastern Oregon University,53,La Grande,Oregon,04-03-2021
1307,George Fox University,52,Newberg,Oregon,04-03-2021
1308,Lane Community College,10,Eugene,Oregon,04-03-2021
1309,Lewis & Clark College,13,Portland,Oregon,04-03-2021
1310,Linfield University,17,McMinnville,Oregon,04-03-2021
1311,Linfield University-School of Nursing,1,Portland,Oregon,04-03-2021
1312,Oregon Health & Science University*,335,Portland,Oregon,04-03-2021
1313,Oregon Institute of Technology,35,Klamath Falls,Oregon,04-03-2021
1314,Oregon State University,272,Corvallis,Oregon,04-03-2021
1315,Oregon State University-Cascades,11,Bend,Oregon,04-03-2021
1316,Pacific University,23,Forest Grove,Oregon,04-03-2021
1317,Portland State University,22,Portland,Oregon,04-03-2021
1318,Reed College,21,Portland,Oregon,04-03-2021
1319,Southern Oregon University,54,Ashland,Oregon,04-03-2021
1320,University of Oregon,664,Eugene,Oregon,04-03-2021
1321,University of Portland,6,Portland,Oregon,04-03-2021
1322,Western Oregon University,21,Mounmouth,Oregon,04-03-2021
1323,Willamette University,19,Salem,Oregon,04-03-2021
1324,Albright College,71,Reading,Pennsylvania,04-03-2021
1325,Allegheny College,43,Meadville,Pennsylvania,04-03-2021
1326,Alvernia University,22,Reading,Pennsylvania,04-03-2021
1327,Arcadia University,8,Glenslide,Pennsylvania,04-03-2021
1328,Bloomsburg University of Pennsylvania,384,Bloomsburg,Pennsylvania,04-03-2021
1329,Bryn Athyn College‡,5,Bryn Athyn,Pennsylvania,04-03-2021
1330,Bryn Mawr College,22,Bryn Mawr,Pennsylvania,04-03-2021
1331,Bucknell University,74,Lewisburg,Pennsylvania,04-03-2021
1332,Cabrini University,47,Radnor,Pennsylvania,04-03-2021
1333,California University of Pennsylvania,13,California,Pennsylvania,04-03-2021
1334,Carnegie Mellon University,90,Pittsburgh,Pennsylvania,04-03-2021
1335,Cedar Crest College,5,Allentown,Pennsylvania,04-03-2021
1336,Chatham University,82,Pittsburgh,Pennsylvania,04-03-2021
1337,Cheyney University of Pennsylvania,5,Cheyney,Pennsylvania,04-03-2021
1338,Clarion University of Pennsylvania,2,Clarion,Pennsylvania,04-03-2021
1339,Clarks Summit University,3,South Abington Township,Pennsylvania,04-03-2021
1340,Community College of Allegheny County,108,Pittsburgh,Pennsylvania,04-03-2021
1341,DeSales University,77,Center Valley,Pennsylvania,04-03-2021
1342,Delaware Valley University,83,Doylestown,Pennsylvania,04-03-2021
1343,Dickinson College,3,Carlisle,Pennsylvania,04-03-2021
1344,Drexel University,106,Philadelphia,Pennsylvania,04-03-2021
1345,Duquesne University,294,Pittsburgh,Pennsylvania,04-03-2021
1346,East Stroudsburg University,29,East Stroudsburg,Pennsylvania,04-03-2021
1347,Eastern University,37,St. Davids,Pennsylvania,04-03-2021
1348,Edinboro University,42,Edinboro,Pennsylvania,04-03-2021
1349,Elizabethtown College,21,Elizabethtown,Pennsylvania,04-03-2021
1350,Franklin and Marshall College,91,Lancaster,Pennsylvania,04-03-2021
1351,Gannon University,186,Erie,Pennsylvania,04-03-2021
1352,Geneva College,23,Beaver Falls,Pennsylvania,04-03-2021
1353,Gettysburg College,113,Gettysburg,Pennsylvania,04-03-2021
1354,Grove City College,128,Grove City,Pennsylvania,04-03-2021
1355,Gwynedd Mercy University,6,Gwynedd Valley,Pennsylvania,04-03-2021
1356,Haverford College,15,Haverford,Pennsylvania,04-03-2021
1357,Holy Family University,4,Philadelphia,Pennsylvania,04-03-2021
1358,Immaculata University,16,Immaculata,Pennsylvania,04-03-2021
1359,Indiana University of Pennsylvania,486,Indiana,Pennsylvania,04-03-2021
1360,Juniata College,54,Huntingdon,Pennsylvania,04-03-2021
1361,Keystone College,14,La Plume,Pennsylvania,04-03-2021
1362,King's College,150,Wilkes-Barre,Pennsylvania,04-03-2021
1363,Kutztown University,416,Kutztown,Pennsylvania,04-03-2021
1364,La Roche University,9,Pittsburgh,Pennsylvania,04-03-2021
1365,La Salle University,45,Philadelphia,Pennsylvania,04-03-2021
1366,Lafayette College,36,Easton,Pennsylvania,04-03-2021
1367,Lancaster Bible College,8,Lancaster,Pennsylvania,04-03-2021
1368,Lebanon Valley College‡,17,Annville,Pennsylvania,04-03-2021
1369,Lehigh University,659,Bethlehem,Pennsylvania,04-03-2021
1370,Lock Haven University,105,Lock Haven,Pennsylvania,04-03-2021
1371,Lycoming College,14,Williamsport,Pennsylvania,04-03-2021
1372,Mansfield University of Pennsylvania,37,Mansfield,Pennsylvania,04-03-2021
1373,Marywood University,62,Scranton,Pennsylvania,04-03-2021
1374,Mercyhurst University,145,Erie,Pennsylvania,04-03-2021
1375,Messiah University,66,Mechanicsburg,Pennsylvania,04-03-2021
1376,Millersville University of Pennsylvania,135,Millersville,Pennsylvania,04-03-2021
1377,Misericordia University,75,Dallas,Pennsylvania,04-03-2021
1378,Moravian College,47,Bethlehem,Pennsylvania,04-03-2021
1379,Mount Aloysius College,66,Cresson,Pennsylvania,04-03-2021
1380,Muhlenberg College,23,Allentown,Pennsylvania,04-03-2021
1381,Neumann University,38,Aston,Pennsylvania,04-03-2021
1382,Penn State University,"5,006",State College,Pennsylvania,04-03-2021
1383,Penn State University Abington,29,Abington,Pennsylvania,04-03-2021
1384,Penn State University Altoona,294,Altoona,Pennsylvania,04-03-2021
1385,Penn State University Beaver,6,Monaca,Pennsylvania,04-03-2021
1386,Penn State University Behrend,129,Erie,Pennsylvania,04-03-2021
1387,Penn State University Berks,20,Reading,Pennsylvania,04-03-2021
1388,Penn State University Brandywine,10,Media,Pennsylvania,04-03-2021
1389,Penn State University College of Medicine*,35,Hershey,Pennsylvania,04-03-2021
1390,Penn State University Dickinson Law,2,Carlisle,Pennsylvania,04-03-2021
1391,Penn State University DuBois,8,Dubois,Pennsylvania,04-03-2021
1392,Penn State University Fayette,6,Lemont Furnace,Pennsylvania,04-03-2021
1393,Penn State University Greater Allegheny,3,McKeesport,Pennsylvania,04-03-2021
1394,Penn State University Harrisburg,66,Middletown,Pennsylvania,04-03-2021
1395,Penn State University Hazleton,6,Hazleton,Pennsylvania,04-03-2021
1396,Penn State University Lehigh Valley,8,Center Valley,Pennsylvania,04-03-2021
1397,Penn State University Mont Alto,12,Mont Alto,Pennsylvania,04-03-2021
1398,Penn State University New Kensington,8,New Kensington,Pennsylvania,04-03-2021
1399,Penn State University Schuylkill,17,Schuylkill Haven,Pennsylvania,04-03-2021
1400,Penn State University Scranton,18,Dunmore,Pennsylvania,04-03-2021
1401,Penn State University Shenango,1,Sharon,Pennsylvania,04-03-2021
1402,Penn State University Wilkes-Barre,2,Lehman,Pennsylvania,04-03-2021
1403,Penn State University York,2,York,Pennsylvania,04-03-2021
1404,Pennsylvania College of Technology,170,Williamsport,Pennsylvania,04-03-2021
1405,Point Park University,51,Pittsburgh,Pennsylvania,04-03-2021
1406,Robert Morris University,171,Moon Township,Pennsylvania,04-03-2021
1407,Rosemont College,18,Rosemont,Pennsylvania,04-03-2021
1408,Saint Francis University,97,Loretto,Pennsylvania,04-03-2021
1409,Saint Joseph's University,493,Philadelphia,Pennsylvania,04-03-2021
1410,Saint Vincent College,42,Latrobe,Pennsylvania,04-03-2021
1411,Seton Hill University,123,Greensburg,Pennsylvania,04-03-2021
1412,Shippensburg University of Pennsylvania,266,Shippensburg,Pennsylvania,04-03-2021
1413,Slippery Rock University of Pennsylvania,279,Slippery Rock,Pennsylvania,04-03-2021
1414,Susquehanna University,66,Selinsgrove,Pennsylvania,04-03-2021
1415,Swarthmore College,42,Swarthmore,Pennsylvania,04-03-2021
1416,Temple University,991,Philadelphia,Pennsylvania,04-03-2021
1417,Thiel College,49,Greenville,Pennsylvania,04-03-2021
1418,Thomas Jefferson University,215,Philadelphia,Pennsylvania,04-03-2021
1419,University of Pennsylvania,"1,081",Philadelphia,Pennsylvania,04-03-2021
1420,University of Pittsburgh,810,Pittsburgh,Pennsylvania,04-03-2021
1421,University of Pittsburgh Johnstown,73,Johnstown,Pennsylvania,04-03-2021
1422,University of Pittsburgh at Bradford,31,Bradford,Pennsylvania,04-03-2021
1423,University of Pittsburgh at Greensburg,16,Greensburg,Pennsylvania,04-03-2021
1424,University of Scranton,670,Scranton,Pennsylvania,04-03-2021
1425,University of Valley Forge,2,Phoenixville,Pennsylvania,04-03-2021
1426,University of the Sciences,24,Philadelphia,Pennsylvania,04-03-2021
1427,Ursinus College,36,Collegeville,Pennsylvania,04-03-2021
1428,Villanova University,427,Villanova,Pennsylvania,04-03-2021
1429,Washington & Jefferson College,10,Washington,Pennsylvania,04-03-2021
1430,Waynesburg University,56,Waynesburg,Pennsylvania,04-03-2021
1431,West Chester University,106,West Chester,Pennsylvania,04-03-2021
1432,Westminster College,62,New Wilmington,Pennsylvania,04-03-2021
1433,Widener University,44,Chester,Pennsylvania,04-03-2021
1434,Wilkes University,92,Wilkes-Barre,Pennsylvania,04-03-2021
1435,Wilson College,28,Chambersburg,Pennsylvania,04-03-2021
1436,York College of Pennsylvania,75,York,Pennsylvania,04-03-2021
1437,University of Puerto Rico at Cayey,3,Cayey,Puerto Rico,04-03-2021
1438,University of Puerto Rico at Humacao,22,Humacao,Puerto Rico,04-03-2021
1439,"University of Puerto Rico, Medical Sciences*",65,San Juan,Puerto Rico,04-03-2021
1440,University of Puerto Rico-Río Piedras,8,Rio Piedras,Puerto Rico,04-03-2021
1441,Brown University,164,Providence,Rhode Island,04-03-2021
1442,Bryant University,74,Smithfield,Rhode Island,04-03-2021
1443,Johnson & Wales University,89,Providence,Rhode Island,04-03-2021
1444,Providence College,393,Providence,Rhode Island,04-03-2021
1445,Rhode Island College,101,Providence,Rhode Island,04-03-2021
1446,Rhode Island School of Design,30,Providence,Rhode Island,04-03-2021
1447,Roger Williams University,184,Bristol,Rhode Island,04-03-2021
1448,Salve Regina University,47,Newport,Rhode Island,04-03-2021
1449,University of Rhode Island,836,Kingston,Rhode Island,04-03-2021
1450,Anderson University,38,Anderson,South Carolina,04-03-2021
1451,Benedict College,6,Columbia,South Carolina,04-03-2021
1452,Bob Jones University,34,Greenville,South Carolina,04-03-2021
1453,Charleston Southern University‡,24,North Charleston,South Carolina,04-03-2021
1454,Claflin University,18,Orangeburg,South Carolina,04-03-2021
1455,Clemson University,"5,431",Clemson,South Carolina,04-03-2021
1456,Coastal Carolina University,355,Conway,South Carolina,04-03-2021
1457,Coker University,31,Hartsville,South Carolina,04-03-2021
1458,College of Charleston,614,Charleston,South Carolina,04-03-2021
1459,Converse College,5,Spartanburg,South Carolina,04-03-2021
1460,Francis Marion University,92,Florence,South Carolina,04-03-2021
1461,Furman University,133,Greenville,South Carolina,04-03-2021
1462,Greenville Technical College,669,Greenville,South Carolina,04-03-2021
1463,Lander University,133,Greenwood,South Carolina,04-03-2021
1464,Limestone College,16,Gaffney,South Carolina,04-03-2021
1465,Medical University of South Carolina*,349,Charleston,South Carolina,04-03-2021
1466,Newberry College,23,Newberry,South Carolina,04-03-2021
1467,North Greenville University,207,Tigerville,South Carolina,04-03-2021
1468,Presbyterian College,109,Clinton,South Carolina,04-03-2021
1469,South Carolina State University,41,Orangeburg,South Carolina,04-03-2021
1470,Southern Wesleyan University,6,Central,South Carolina,04-03-2021
1471,The Citadel,176,Charleston,South Carolina,04-03-2021
1472,Tri-County Technical College,288,Pendleton,South Carolina,04-03-2021
1473,University of South Carolina,"3,349",Columbia,South Carolina,04-03-2021
1474,University of South Carolina Aiken*,72,Aiken,South Carolina,04-03-2021
1475,University of South Carolina Beaufort,78,Blufton,South Carolina,04-03-2021
1476,University of South Carolina Upstate,193,Spartanburg,South Carolina,04-03-2021
1477,Winthrop University,61,Rock Hill,South Carolina,04-03-2021
1478,Wofford College,174,Spartanburg,South Carolina,04-03-2021
1479,Augustana University,332,Sioux Falls,South Dakota,04-03-2021
1480,Black Hills State University,72,Spearfish,South Dakota,04-03-2021
1481,Dakota State University,25,Madison,South Dakota,04-03-2021
1482,Mount Marty College,87,Yankton,South Dakota,04-03-2021
1483,Northern State University,45,Aberdeen,South Dakota,04-03-2021
1484,South Dakota School of Mines and Technology,54,Rapid City,South Dakota,04-03-2021
1485,South Dakota State University‡,112,Brookings,South Dakota,04-03-2021
1486,University of Sioux Falls,66,Sioux Falls,South Dakota,04-03-2021
1487,University of South Dakota,264,Vermillion,South Dakota,04-03-2021
1488,Austin Peay State University,318,Clarksville,Tennessee,04-03-2021
1489,Belmont University,334,Nashville,Tennessee,04-03-2021
1490,Bethel University,131,McKenzie,Tennessee,04-03-2021
1491,Carson-Newman University,254,Jefferson City,Tennessee,04-03-2021
1492,Chattanooga State Community College,111,Chattanooga,Tennessee,04-03-2021
1493,Christian Brothers University,110,Memphis,Tennessee,04-03-2021
1494,Cleveland State Community College,116,Cleveland,Tennessee,04-03-2021
1495,Columbia State Community College,158,Columbia,Tennessee,04-03-2021
1496,Cumberland University,161,Lebanon,Tennessee,04-03-2021
1497,Dyersburg State Community College,75,Dyersburg,Tennessee,04-03-2021
1498,East Tennessee State University,528,Johnson City,Tennessee,04-03-2021
1499,Jackson State Community College,86,Jackson,Tennessee,04-03-2021
1500,King University,121,Bristol,Tennessee,04-03-2021
1501,Lane College,18,Jackson,Tennessee,04-03-2021
1502,Lincoln Memorial University,195,Harrogate,Tennessee,04-03-2021
1503,Lipscomb University,151,Nashville,Tennessee,04-03-2021
1504,Maryville College,2,Maryville,Tennessee,04-03-2021
1505,Middle Tennessee State University,728,Murfreesboro,Tennessee,04-03-2021
1506,Milligan University,84,Milligan College,Tennessee,04-03-2021
1507,Motlow State Community College,69,Tullahoma,Tennessee,04-03-2021
