,School,Cases,City,State,Date
910,University of Dayton,"1,248",Dayton,Ohio,10-01-2020
911,University of Mount Union,13,Alliance,Ohio,10-01-2020
912,University of Toledo,307,Toledo,Ohio,10-01-2020
913,Ursuline College,4,Pepper Pike,Ohio,10-01-2020
914,Walsh University,17,North Canton,Ohio,10-01-2020
915,Wilmington College,4,Wilmington,Ohio,10-01-2020
916,Wittenberg University,171,Springfield,Ohio,10-01-2020
917,Wright State University,18,Dayton,Ohio,10-01-2020
918,Xavier University,65,Cincinnati,Ohio,10-01-2020
919,Youngstown State University,11,Youngstown,Ohio,10-01-2020
920,Cameron University,21,Lawton,Oklahoma,10-01-2020
921,East Central University,3,Ada,Oklahoma,10-01-2020
922,Langston University,17,Langston,Oklahoma,10-01-2020
923,Northern Oklahoma College,58,Tonkawa,Oklahoma,10-01-2020
924,Northwestern Oklahoma State University,16,Alva,Oklahoma,10-01-2020
925,Oklahoma Christian University,80,Edmond,Oklahoma,10-01-2020
926,Oklahoma City University,9,Oklahoma City,Oklahoma,10-01-2020
927,Oklahoma State University,"1,176",Stillwater,Oklahoma,10-01-2020
928,Oklahoma State University Institute of Technology,23,Okmulgee,Oklahoma,10-01-2020
929,Oklahoma State University-Oklahoma City,4,Oklahoma City,Oklahoma,10-01-2020
930,Oral Roberts University,1,Tulsa,Oklahoma,10-01-2020
931,Southeastern Oklahoma State University,42,Durant,Oklahoma,10-01-2020
932,Southwestern Oklahoma State University,127,Weatherford,Oklahoma,10-01-2020
933,University of Central Oklahoma,208,Edmond,Oklahoma,10-01-2020
934,University of Oklahoma‡,386,Norman,Oklahoma,10-01-2020
935,University of Science and Arts of Oklahoma,2,Chickasha,Oklahoma,10-01-2020
936,University of Tulsa,30,Tulsa,Oklahoma,10-01-2020
937,Eastern Oregon University,6,La Grande,Oregon,10-01-2020
938,Lane Community College,1,Eugene,Oregon,10-01-2020
939,Lewis & Clark College,3,Portland,Oregon,10-01-2020
940,Linfield College-School of Nursing,1,Portland,Oregon,10-01-2020
941,Linfield University,1,McMinnville,Oregon,10-01-2020
942,Oregon Health & Science University*,127,Portland,Oregon,10-01-2020
943,Oregon Institute of Technology,6,Klamath Falls,Oregon,10-01-2020
944,Oregon State University,52,Corvallis,Oregon,10-01-2020
945,Pacific University,1,Forest Grove,Oregon,10-01-2020
946,Portland State University,2,Portland,Oregon,10-01-2020
947,Reed College,9,Portland,Oregon,10-01-2020
948,Southern Oregon University,3,Ashland,Oregon,10-01-2020
949,University of Oregon,59,Eugene,Oregon,10-01-2020
950,Western Oregon University,3,Mounmouth,Oregon,10-01-2020
951,Willamette University,6,Salem,Oregon,10-01-2020
952,Albright College,1,Reading,Pennsylvania,10-01-2020
953,Allegheny College,29,Meadville,Pennsylvania,10-01-2020
954,Bloomsburg University of Pennsylvania,348,Bloomsburg,Pennsylvania,10-01-2020
955,Bryn Mawr College,1,Bryn Mawr,Pennsylvania,10-01-2020
956,Bucknell University,17,Lewisburg,Pennsylvania,10-01-2020
957,Cabrini University,6,Radnor,Pennsylvania,10-01-2020
958,California University of Pennsylvania,7,California,Pennsylvania,10-01-2020
959,Carnegie Mellon University,57,Pittsburgh,Pennsylvania,10-01-2020
960,Chatham University,1,Pittsburgh,Pennsylvania,10-01-2020
961,Clarion University of Pennsylvania,1,Clarion,Pennsylvania,10-01-2020
962,Community College of Allegheny County,1,Pittsburgh,Pennsylvania,10-01-2020
963,DeSales University,1,Center Valley,Pennsylvania,10-01-2020
964,Delaware Valley University,5,Doylestown,Pennsylvania,10-01-2020
965,Drexel University,10,Philadelphia,Pennsylvania,10-01-2020
966,Duquesne University,10,Pittsburgh,Pennsylvania,10-01-2020
967,East Stroudsburg University,5,East Stroudsburg,Pennsylvania,10-01-2020
968,Eastern University,1,St. Davids,Pennsylvania,10-01-2020
969,Edinboro University,3,Edinboro,Pennsylvania,10-01-2020
970,Elizabethtown College,7,Elizabethtown,Pennsylvania,10-01-2020
971,Franklin and Marshall College,8,Lancaster,Pennsylvania,10-01-2020
972,Gannon University,28,Erie,Pennsylvania,10-01-2020
973,Geneva College,6,Beaver Falls,Pennsylvania,10-01-2020
974,Gettysburg College,83,Gettysburg,Pennsylvania,10-01-2020
975,Grove City College,2,Grove City,Pennsylvania,10-01-2020
976,Haverford College,2,Haverford,Pennsylvania,10-01-2020
977,Holy Family University,1,Philadelphia,Pennsylvania,10-01-2020
978,Immaculata University,1,Immaculata,Pennsylvania,10-01-2020
979,Indiana University of Pennsylvania,87,Indiana,Pennsylvania,10-01-2020
980,Juniata College,8,Huntingdom,Pennsylvania,10-01-2020
981,Keystone College‡,3,La Plume,Pennsylvania,10-01-2020
982,King's College‡,6,Wilkes-Barre,Pennsylvania,10-01-2020
983,Kutztown University,292,Kutztown,Pennsylvania,10-01-2020
984,La Roche University,1,Pittsburgh,Pennsylvania,10-01-2020
985,La Salle University,7,Philadelphia,Pennsylvania,10-01-2020
986,Lafayette College,6,Easton,Pennsylvania,10-01-2020
987,Lancaster Bible College,2,Lancaster,Pennsylvania,10-01-2020
988,Lehigh University,3,Bethlehem,Pennsylvania,10-01-2020
989,Lock Haven University,59,Lock Haven,Pennsylvania,10-01-2020
990,Lycoming College,4,Williamsport,Pennsylvania,10-01-2020
991,Mansfield University of Pennsylvania,4,Mansfield,Pennsylvania,10-01-2020
992,Marywood University,10,Scranton,Pennsylvania,10-01-2020
993,Mercyhurst University,2,Erie,Pennsylvania,10-01-2020
994,Messiah University,10,Mechanicsburg,Pennsylvania,10-01-2020
995,Millersville University of Pennsylvania,33,Millersville,Pennsylvania,10-01-2020
996,Misericordia University,2,Dallas,Pennsylvania,10-01-2020
997,Moravian College,6,Bethlehem,Pennsylvania,10-01-2020
998,Mount Aloysius College,2,Cresson,Pennsylvania,10-01-2020
999,Muhlenberg College,1,Allentown,Pennsylvania,10-01-2020
1000,Neumann University,1,Aston,Pennsylvania,10-01-2020
1001,Penn State University,"1,381",State College,Pennsylvania,10-01-2020
1002,Penn State University Abington,2,Abington,Pennsylvania,10-01-2020
1003,Penn State University Altoona,6,Altoona,Pennsylvania,10-01-2020
1004,Penn State University Behrend,11,Erie,Pennsylvania,10-01-2020
1005,Penn State University Brandywine,2,Media,Pennsylvania,10-01-2020
1006,Penn State University College of Medicine*,13,Hershey,Pennsylvania,10-01-2020
1007,Penn State University Harrisburg,2,Middletown,Pennsylvania,10-01-2020
1008,Penn State University Hazleton,2,Hazleton,Pennsylvania,10-01-2020
1009,Penn State University Schuylkill,1,Schuylkill Haven,Pennsylvania,10-01-2020
1010,Penn State University Shenango,3,Sharon,Pennsylvania,10-01-2020
1011,Pennsylvania College of Technology,39,Williamsport,Pennsylvania,10-01-2020
1012,Robert Morris University,11,Moon Township,Pennsylvania,10-01-2020
1013,Saint Francis University,2,Loretto,Pennsylvania,10-01-2020
1014,Saint Joseph's University,128,Philadelphia,Pennsylvania,10-01-2020
1015,Shippensburg University of Pennsylvania,13,Shippensburg,Pennsylvania,10-01-2020
1016,Slippery Rock University of Pennsylvania,88,Slippery Rock,Pennsylvania,10-01-2020
1017,Swarthmore College,8,Swarthmore,Pennsylvania,10-01-2020
1018,Temple University,448,Philadelphia,Pennsylvania,10-01-2020
1019,Thiel College,1,Greenville,Pennsylvania,10-01-2020
1020,Thomas Jefferson University‡,16,Philadelphia,Pennsylvania,10-01-2020
1021,University of Pennsylvania,376,Philadelphia,Pennsylvania,10-01-2020
1022,University of Pittsburgh,268,Pittsburgh,Pennsylvania,10-01-2020
1023,University of Pittsburgh Johnstown,1,Johnstown,Pennsylvania,10-01-2020
1024,University of Scranton,203,Scranton,Pennsylvania,10-01-2020
1025,Ursinus College,16,Collegeville,Pennsylvania,10-01-2020
1026,Villanova University,77,Villanova,Pennsylvania,10-01-2020
1027,Waynesburg University,5,Waynesburg,Pennsylvania,10-01-2020
1028,West Chester University,15,West Chester,Pennsylvania,10-01-2020
1029,Westminster College,8,New Wilmington,Pennsylvania,10-01-2020
1030,Widener University,19,Chester,Pennsylvania,10-01-2020
1031,Wilkes University,27,Wilkes-Barre,Pennsylvania,10-01-2020
1032,York College of Pennsylvania,14,York,Pennsylvania,10-01-2020
1033,University of Puerto Rico at Cayey,2,Cayey,Puerto Rico,10-01-2020
1034,Brown University,15,Providence,Rhode Island,10-01-2020
1035,Bryant University,17,Smithfield,Rhode Island,10-01-2020
1036,Providence College,40,Providence,Rhode Island,10-01-2020
1037,Rhode Island College,4,Providence,Rhode Island,10-01-2020
1038,Rhode Island School of Design,3,Providence,Rhode Island,10-01-2020
1039,Roger Williams University,16,Bristol,Rhode Island,10-01-2020
1040,Salve Regina University,1,Newport,Rhode Island,10-01-2020
1041,University of Rhode Island,63,Kingston,Rhode Island,10-01-2020
1042,Anderson University,13,Anderson,South Carolina,10-01-2020
1043,Benedict College,3,Columbia,South Carolina,10-01-2020
1044,Charleston Southern University‡,23,North Charleston,South Carolina,10-01-2020
1045,Claflin University,1,Orangeburg,South Carolina,10-01-2020
1046,Clemson University,"2,524",Clemson,South Carolina,10-01-2020
1047,Coastal Carolina University,265,Conway,South Carolina,10-01-2020
1048,Coker University,3,Hartsville,South Carolina,10-01-2020
1049,College of Charleston,384,Charleston,South Carolina,10-01-2020
1050,Converse College,5,Spartanburg,South Carolina,10-01-2020
1051,Francis Marion University,24,Florence,South Carolina,10-01-2020
1052,Furman University,65,Greenville,South Carolina,10-01-2020
1053,Greenville Technical College,173,Greenville,South Carolina,10-01-2020
1054,Lander University,8,Greenwood,South Carolina,10-01-2020
1055,Limestone College,7,Gaffney,South Carolina,10-01-2020
1056,Medical University of South Carolina*,224,Charleston,South Carolina,10-01-2020
1057,Newberry College,23,Newberry,South Carolina,10-01-2020
1058,North Greenville University,4,Tigerville,South Carolina,10-01-2020
1059,Presbyterian College,21,Clinton,South Carolina,10-01-2020
1060,Southern Wesleyan University,6,Central,South Carolina,10-01-2020
1061,The Citadel,118,Charleston,South Carolina,10-01-2020
1062,University of South Carolina,"2,294",Columbia,South Carolina,10-01-2020
1063,University of South Carolina Aiken,32,Aiken,South Carolina,10-01-2020
1064,University of South Carolina Beaufort,16,Blufton,South Carolina,10-01-2020
1065,University of South Carolina Upstate,31,Spartanburg,South Carolina,10-01-2020
1066,Winthrop University,21,Rock Hill,South Carolina,10-01-2020
1067,Wofford College,35,Spartanburg,South Carolina,10-01-2020
1068,Augustana University,79,Sioux Falls,South Dakota,10-01-2020
1069,Black Hills State University,14,Spearfish,South Dakota,10-01-2020
1070,Dakota State University,7,Madison,South Dakota,10-01-2020
1071,Mount Marty College,21,Yankton,South Dakota,10-01-2020
1072,Northern State University,45,Aberdeen,South Dakota,10-01-2020
1073,South Dakota School of Mines and Technology,20,Rapid City,South Dakota,10-01-2020
1074,South Dakota State University‡,91,Brookings,South Dakota,10-01-2020
1075,University of Sioux Falls,1,Sioux Falls,South Dakota,10-01-2020
1076,University of South Dakota,243,Vermillion,South Dakota,10-01-2020
1077,Austin Peay State University,108,Clarksville,Tennessee,10-01-2020
1078,Belmont University,2,Nashville,Tennessee,10-01-2020
1079,Bethel University,68,McKenzie,Tennessee,10-01-2020
1080,Carson-Newman University,129,Jefferson City,Tennessee,10-01-2020
1081,Chattanooga State Community College,41,Chattanooga,Tennessee,10-01-2020
1082,Christian Brothers University‡,21,Memphis,Tennessee,10-01-2020
1083,Cleveland State Community College,26,Cleveland,Tennessee,10-01-2020
1084,Columbia State Community College,30,Columbia,Tennessee,10-01-2020
1085,Cumberland University,18,Lebanon,Tennessee,10-01-2020
1086,Dyersburg State Community College,29,Dyersburg,Tennessee,10-01-2020
1087,East Tennessee State University,204,Johnson City,Tennessee,10-01-2020
1088,Jackson State Community College,32,Jackson,Tennessee,10-01-2020
1089,King University,2,Bristol,Tennessee,10-01-2020
1090,Lincoln Memorial University,62,Harrogate,Tennessee,10-01-2020
1091,Lipscomb University,81,Nashville,Tennessee,10-01-2020
1092,Middle Tennessee State University,244,Murfreesboro,Tennessee,10-01-2020
1093,Milligan University,20,Milligan College,Tennessee,10-01-2020
1094,Motlow State Community College,25,Tullahoma,Tennessee,10-01-2020
1095,Nashville State Community College,31,Nashville,Tennessee,10-01-2020
1096,Northeast State Community College,30,Blountville,Tennessee,10-01-2020
1097,Pellissippi State Community College,17,Knoxville,Tennessee,10-01-2020
1098,Rhodes College,5,Memphis,Tennessee,10-01-2020
1099,Roane State Community College,33,Harriman,Tennessee,10-01-2020
1100,Southern Adventist University,13,Collegedale,Tennessee,10-01-2020
1101,Southwest Tennessee Community College,8,Memphis,Tennessee,10-01-2020
1102,Tennessee College of Applied Technology-Athens,8,Athens,Tennessee,10-01-2020
1103,Tennessee College of Applied Technology-Covington,4,Covington,Tennessee,10-01-2020
1104,Tennessee College of Applied Technology-Crossville,18,Crossville,Tennessee,10-01-2020
1105,Tennessee College of Applied Technology-Crump,14,Crump,Tennessee,10-01-2020
1106,Tennessee College of Applied Technology-Dickson,23,Dickson,Tennessee,10-01-2020
1107,Tennessee College of Applied Technology-Elizabethton,1,Elizabethton,Tennessee,10-01-2020
1108,Tennessee College of Applied Technology-Harriman,4,Harriman,Tennessee,10-01-2020
1109,Tennessee College of Applied Technology-Hartsville,4,Hartsville,Tennessee,10-01-2020
1110,Tennessee College of Applied Technology-Jacksboro,4,Jacksboro,Tennessee,10-01-2020
1111,Tennessee College of Applied Technology-Jackson,3,Jackson,Tennessee,10-01-2020
1112,Tennessee College of Applied Technology-Knoxville,12,Knoxville,Tennessee,10-01-2020
1113,Tennessee College of Applied Technology-Livingston,12,Livingston,Tennessee,10-01-2020
1114,Tennessee College of Applied Technology-McKenzie,3,McKenzie,Tennessee,10-01-2020
1115,Tennessee College of Applied Technology-McMinnville,5,McMinnville,Tennessee,10-01-2020
1116,Tennessee College of Applied Technology-Memphis,3,Memphis,Tennessee,10-01-2020
1117,Tennessee College of Applied Technology-Morristown,9,Morristown,Tennessee,10-01-2020
1118,Tennessee College of Applied Technology-Murfreesboro,16,Murfreesboro,Tennessee,10-01-2020
1119,Tennessee College of Applied Technology-Nashville,21,Nashville,Tennessee,10-01-2020
1120,Tennessee College of Applied Technology-Newbern,15,Newbern,Tennessee,10-01-2020
1121,Tennessee College of Applied Technology-Oneida/Huntsville,3,Huntsville,Tennessee,10-01-2020
1122,Tennessee College of Applied Technology-Paris,4,Paris,Tennessee,10-01-2020
1123,Tennessee College of Applied Technology-Pulaski,3,Pulaski,Tennessee,10-01-2020
1124,Tennessee College of Applied Technology-Ripley,15,Ripley,Tennessee,10-01-2020
1125,Tennessee College of Applied Technology-Shelbyville,2,Shelbyville,Tennessee,10-01-2020
1126,Tennessee College of Applied Technology-Whiteville,12,Whiteville,Tennessee,10-01-2020
1127,Tennessee State University,1,Nashville,Tennessee,10-01-2020
1128,Tennessee Technological University,299,Cookeville,Tennessee,10-01-2020
1129,The University of the South,27,Sewanee,Tennessee,10-01-2020
1130,Trevecca Nazarene University,6,Nashville,Tennessee,10-01-2020
1131,Tusculum University,5,Greenville,Tennessee,10-01-2020
1132,Union University,14,Jackson,Tennessee,10-01-2020
1133,University of Memphis,21,Memphis,Tennessee,10-01-2020
1134,University of Tennessee Health Science Center*,140,Memphis,Tennessee,10-01-2020
1135,University of Tennessee at Chattanooga,391,Chattanooga,Tennessee,10-01-2020
1136,University of Tennessee at Martin,190,Martin,Tennessee,10-01-2020
1137,"University of Tennessee, Knoxville","1,400",Knoxville,Tennessee,10-01-2020
1138,Vanderbilt University,204,Nashville,Tennessee,10-01-2020
1139,Volunteer State Community College,43,Gallatin,Tennessee,10-01-2020
1140,Walters State Community College,15,Morristown,Tennessee,10-01-2020
1141,Abilene Christian University,51,Abilene,Texas,10-01-2020
1142,Angelo State University,77,San Angelo,Texas,10-01-2020
1143,Austin College,67,Sherman,Texas,10-01-2020
1144,Austin Community College District,14,Austin,Texas,10-01-2020
1145,Baylor University,"1,045",Waco,Texas,10-01-2020
1146,Blinn College,158,Brenham,Texas,10-01-2020
1147,Brazosport College,1,Richwood,Texas,10-01-2020
1148,Collin College McKinney,6,McKinney,Texas,10-01-2020
1149,Concordia University Texas,4,Austin,Texas,10-01-2020
1150,Dallas Baptist University,46,Dallas,Texas,10-01-2020
1151,East Texas Baptist University,1,Marshall,Texas,10-01-2020
1152,Galveston College,4,Galveston,Texas,10-01-2020
1153,Grayson College,12,Dension,Texas,10-01-2020
1154,Hardin-Simmons University,7,Abilene,Texas,10-01-2020
1155,Hill College,4,Hillsboro,Texas,10-01-2020
1156,Houston Baptist University,2,Houston,Texas,10-01-2020
1157,Lamar University,137,Beaumont,Texas,10-01-2020
1158,Lubbock Christian University,25,Lubbock,Texas,10-01-2020
1159,McLennan Community College,59,Waco,Texas,10-01-2020
1160,McMurry University,4,Abilene,Texas,10-01-2020
1161,Midland College,12,Midland,Texas,10-01-2020
1162,Midwestern State University,35,Wichita Falls,Texas,10-01-2020
1163,Odessa College,19,Odessa,Texas,10-01-2020
1164,Prairie View A&M University,157,Prairie View,Texas,10-01-2020
1165,Rice University,89,Houston,Texas,10-01-2020
1166,Saint Edward's University,11,Austin,Texas,10-01-2020
1167,Sam Houston State University,396,Huntsville,Texas,10-01-2020
1168,Schreiner University,2,Kerriville,Texas,10-01-2020
1169,South Texas College,125,McAllen,Texas,10-01-2020
1170,Southern Methodist University,577,Dallas,Texas,10-01-2020
1171,Southwestern University,7,Georgetown,Texas,10-01-2020
1172,St. Mary's University,18,San Antonio,Texas,10-01-2020
1173,Stephen F. Austin State University,172,Nacogdoches,Texas,10-01-2020
1174,Sul Ross State University,11,Alpine,Texas,10-01-2020
1175,Tarleton State University,250,Stephenville,Texas,10-01-2020
1176,Texas A&M International University,66,Laredo,Texas,10-01-2020
1177,Texas A&M University,"1,421",College Station,Texas,10-01-2020
1178,Texas A&M University-Central Texas,10,Kileen,Texas,10-01-2020
1179,Texas A&M University-Commerce,191,Commerce,Texas,10-01-2020
1180,Texas A&M University-Corpus Christi,101,Corpus Christi,Texas,10-01-2020
1181,Texas A&M University-Kingsville,78,Kingsville,Texas,10-01-2020
1182,Texas A&M University-San Antonio,49,San Antonio,Texas,10-01-2020
1183,Texas A&M University-Texarkana,14,Texarkana,Texas,10-01-2020
1184,Texas Christian University,"1,135",Fort Worth,Texas,10-01-2020
1185,Texas College,1,Tyler,Texas,10-01-2020
1186,Texas Lutheran University,8,Seguin,Texas,10-01-2020
1187,Texas Southern University,1,Houston,Texas,10-01-2020
1188,Texas State University,564,San Marcos,Texas,10-01-2020
1189,Texas Tech University,"1,481",Lubbock,Texas,10-01-2020
1190,Texas Tech University Health Sciences Center*,250,Lubbock,Texas,10-01-2020
1191,Texas Tech University Health Sciences Center El Paso*,94,El Paso,Texas,10-01-2020
1192,Texas Wesleyan University,23,Fort Worth,Texas,10-01-2020
1193,Texas Woman’s University,24,Denton,Texas,10-01-2020
1194,Trinity University,27,San Antonia,Texas,10-01-2020
1195,Tyler Junior College,75,Tyler,Texas,10-01-2020
1196,University of Dallas,6,Irving,Texas,10-01-2020
1197,University of Houston,210,Houston,Texas,10-01-2020
1198,University of Houston-Clear Lake,43,Houston,Texas,10-01-2020
1199,University of Houston-Downtown,82,Houston,Texas,10-01-2020
1200,University of Houston-Victoria,29,Victoria,Texas,10-01-2020
1201,University of Mary Hardin at Baylor,78,Belton,Texas,10-01-2020
1202,University of North Texas,221,Denton,Texas,10-01-2020
1203,University of North Texas Health Science Center,27,Fort Worth,Texas,10-01-2020
1204,University of North Texas at Dallas,10,Dallas,Texas,10-01-2020
1205,University of St. Thomas,52,Houston,Texas,10-01-2020
1206,University of Texas Health Science Center at Houston*,280,Houston,Texas,10-01-2020
1207,University of Texas Health Science Center at San Antonio*,219,San Antonio,Texas,10-01-2020
1208,University of Texas Health Science Center at Tyler*,28,Tyler,Texas,10-01-2020
1209,University of Texas Permian Basin,29,Odessa,Texas,10-01-2020
1210,University of Texas Rio Grande Valley,111,Edinburg,Texas,10-01-2020
1211,University of Texas Southwestern Medical Center*,292,Dallas,Texas,10-01-2020
1212,University of Texas at Arlington,60,Arlington,Texas,10-01-2020
1213,University of Texas at Austin,"1,154",Austin,Texas,10-01-2020
1214,University of Texas at Dallas,34,Dallas,Texas,10-01-2020
1215,University of Texas at El Paso,144,El Paso,Texas,10-01-2020
1216,University of Texas at San Antonio,11,San Antonio,Texas,10-01-2020
1217,University of Texas at Tyler,5,Tyler,Texas,10-01-2020
1218,University of the Incarnate Word,20,San Antonio,Texas,10-01-2020
1219,Wayland Baptist University,51,Plainview,Texas,10-01-2020
1220,West Texas A&M University,46,Canyon,Texas,10-01-2020
1221,Brigham Young University,"1,217",Provo,Utah,10-01-2020
1222,Dixie State University,38,St. George,Utah,10-01-2020
1223,Salt Lake Community College,61,Salt Lake City,Utah,10-01-2020
1224,Snow College,6,Ephraim,Utah,10-01-2020
1225,Southern Utah University,18,Cedar City,Utah,10-01-2020
1226,University of Utah,414,Salt Lake City,Utah,10-01-2020
1227,Utah State University,376,Logan,Utah,10-01-2020
1228,Utah Valley University,199,Orem,Utah,10-01-2020
1229,Weber State University,54,Ogden,Utah,10-01-2020
1230,Westminster College,13,Salt Lake City,Utah,10-01-2020
1231,Bennington College,3,Bennington,Vermont,10-01-2020
1232,Castleton University,2,Castleton,Vermont,10-01-2020
1233,Champlain College,1,Burlington,Vermont,10-01-2020
1234,Landmark College,1,Putney,Vermont,10-01-2020
1235,Middlebury College,3,Middlebury,Vermont,10-01-2020
1236,Norwich University,5,Northfield,Vermont,10-01-2020
1237,University of Vermont,24,Burlington,Vermont,10-01-2020
1238,Vermont Technical College,1,Randolph,Vermont,10-01-2020
1239,University of the Virgin Islands,3,Charlotte Amalie,Virgin Islands,10-01-2020
1240,Averett University,19,Danville,Virginia,10-01-2020
1241,Bluefield College,30,Bluefield,Virginia,10-01-2020
1242,Bridgewater College,31,Bridgewater,Virginia,10-01-2020
1243,Christopher Newport University,5,Newport News,Virginia,10-01-2020
1244,Danville Community College,4,Danville,Virginia,10-01-2020
1245,Eastern Mennonite University,6,Harrisonburg,Virginia,10-01-2020
1246,Eastern Virginia Medical School*,38,Norfolk,Virginia,10-01-2020
1247,Emory & Henry College,3,Emory,Virginia,10-01-2020
1248,Ferrum College,14,Ferrum,Virginia,10-01-2020
1249,George Mason University,22,Fairfax,Virginia,10-01-2020
1250,Hampden-Sydney College,36,Hampden-Sydney,Virginia,10-01-2020
1251,Hollins University,1,Roanoke,Virginia,10-01-2020
1252,James Madison University,"1,445",Harrisonburg,Virginia,10-01-2020
1253,Liberty University,184,Lynchburg,Virginia,10-01-2020
1254,Longwood University,41,Farmville,Virginia,10-01-2020
1255,Mary Baldwin University,4,Staunton,Virginia,10-01-2020
1256,Marymount University,7,Arlington,Virginia,10-01-2020
1257,Norfolk State University,8,Norfolk,Virginia,10-01-2020
1258,Old Dominion University,51,Norfolk,Virginia,10-01-2020
1259,Radford University,409,Radford,Virginia,10-01-2020
1260,Randolph-Macon College,15,Ashland,Virginia,10-01-2020
1261,Roanoke College,59,Salem,Virginia,10-01-2020
1262,Shenandoah University,29,Winchester,Virginia,10-01-2020
1263,Southern Virginia University,2,Buena Vista,Virginia,10-01-2020
1264,Sweet Briar College,9,Sweet Briar,Virginia,10-01-2020
1265,University of Lynchburg,91,Lynchburg,Virginia,10-01-2020
1266,University of Mary Washington,8,Fredericksburg,Virginia,10-01-2020
1267,University of Richmond,15,Richmond,Virginia,10-01-2020
1268,University of Virginia,566,Charlottesville,Virginia,10-01-2020
1269,University of Virginia's College at Wise,10,Wise,Virginia,10-01-2020
1270,Virginia Commonwealth University,255,Richmond,Virginia,10-01-2020
1271,Virginia Highlands Community College,4,Abingdon,Virginia,10-01-2020
1272,Virginia Military Institute,17,Lexington,Virginia,10-01-2020
1273,Virginia State University,3,Petersburg,Virginia,10-01-2020
1274,Virginia Tech†,850,Blacksburg,Virginia,10-01-2020
1275,Virginia Union University,5,Richmond,Virginia,10-01-2020
1276,Virginia Wesleyan University,1,Virginia Beach,Virginia,10-01-2020
1277,Washington and Lee University,12,Lexington,Virginia,10-01-2020
1278,William & Mary,3,Williamsburg,Virginia,10-01-2020
1279,Central Washington University,16,Ellensburg,Washington,10-01-2020
1280,Centralia College,4,Centralia,Washington,10-01-2020
1281,Clark College,1,Vancouver,Washington,10-01-2020
1282,Clover Park Technical College,1,Lakewood,Washington,10-01-2020
1283,Columbia Basin College,7,Pasco,Washington,10-01-2020
1284,Eastern Washington University,12,Cheney,Washington,10-01-2020
1285,Edmonds College,9,Lynnwood,Washington,10-01-2020
1286,Everett Community College,4,Everett,Washington,10-01-2020
1287,Gonzaga University,31,Spokane,Washington,10-01-2020
1288,Grays Harbor College,2,Aberdeen,Washington,10-01-2020
1289,Green River College,3,Auburn,Washington,10-01-2020
1290,Highline College,2,Des Moines,Washington,10-01-2020
1291,Lake Washington Institute of Technology,1,Kirkland,Washington,10-01-2020
1292,Lower Columbia College,1,Longview,Washington,10-01-2020
1293,North Seattle College,2,Seattle,Washington,10-01-2020
1294,Northwest Indian College,2,Bellingham,Washington,10-01-2020
1295,Olympic College,1,Bremerton,Washington,10-01-2020
1296,Pierce College Fort Steilacoom,1,Lakewood,Washington,10-01-2020
1297,Renton Technical College,1,Renton,Washington,10-01-2020
1298,Seattle Central College,1,Seattle,Washington,10-01-2020
1299,Seattle Pacific University,1,Seattle,Washington,10-01-2020
1300,Seattle University,6,Seattle,Washington,10-01-2020
1301,South Seattle College,1,Seattle,Washington,10-01-2020
1302,Spokane Community College,8,Spokane,Washington,10-01-2020
1303,Spokane Falls Community College,1,Spokane,Washington,10-01-2020
1304,University of Puget Sound,9,Tacoma,Washington,10-01-2020
1305,University of Washington,296,Seattle,Washington,10-01-2020
1306,University of Washington Bothell,6,Bothell,Washington,10-01-2020
1307,University of Washington Tacoma,12,Tacoma,Washington,10-01-2020
1308,Washington State University,263,Pullman,Washington,10-01-2020
1309,Wenatchee Valley College,2,Wenatchee,Washington,10-01-2020
1310,Western Washington University,2,Bellingham,Washington,10-01-2020
1311,Whatcom Community College,6,Bellingham,Washington,10-01-2020
1312,Whitman College,2,Walla Walla,Washington,10-01-2020
1313,Whitworth University,7,Spokane,Washington,10-01-2020
1314,Yakima Valley College,8,Yakima,Washington,10-01-2020
1315,American University,8,Washington,"Washington, D.C.",10-01-2020
1316,Catholic University of America,2,Washington,"Washington, D.C.",10-01-2020
1317,Gallaudet University,1,Washington,"Washington, D.C.",10-01-2020
1318,George Washington University,10,Washington,"Washington, D.C.",10-01-2020
1319,Georgetown University,131,Washington,"Washington, D.C.",10-01-2020
1320,Howard University,9,Washington,"Washington, D.C.",10-01-2020
1321,University of the District of Columbia,2,Washington,"Washington, D.C.",10-01-2020
1322,Alderson Broaddus University,12,Philippi,West Virginia,10-01-2020
1323,Bethany College,2,Bethany,West Virginia,10-01-2020
1324,Bluefield State College,6,Bluefield,West Virginia,10-01-2020
1325,Concord University,12,Athens,West Virginia,10-01-2020
1326,Davis & Elkins College,7,Elkins,West Virginia,10-01-2020
1327,Fairmont State University,7,Fairmont,West Virginia,10-01-2020
1328,Marshall University,77,Huntington,West Virginia,10-01-2020
1329,Potomac State College of West Virginia University,2,Keyser,West Virginia,10-01-2020
1330,Salem University,3,Salem,West Virginia,10-01-2020
1331,Shepherd University,18,Shepherdstown,West Virginia,10-01-2020
1332,University of Charleston,29,Charleston,West Virginia,10-01-2020
1333,West Liberty University,8,West Liberty,West Virginia,10-01-2020
1334,West Virginia State University,34,Institute,West Virginia,10-01-2020
1335,West Virginia University,568,Morgantown,West Virginia,10-01-2020
1336,West Virginia University Institute of Technology,2,Montgomery,West Virginia,10-01-2020
1337,Wheeling University,2,Wheeling,West Virginia,10-01-2020
1338,Beloit College,3,Beloit,Wisconsin,10-01-2020
